ticker,sector,market_type,is_tradable
FCPT,Real Estate,NYSE,1
FCRM,Unknown,NON_TRADABLE,0
FCS,Unknown,NON_TRADABLE,0
FCSC,Unknown,NON_TRADABLE,0
FCUV,Health Care,NASDAQ,1
FCVA,Unknown,NON_TRADABLE,0
FCX,Materials,NYSE,1
FCZA,Unknown,NON_TRADABLE,0
FDBC,Financials,NASDAQ,1
FDC,Unknown,NON_TRADABLE,0
FDCT,Unknown,OTC,1
FDEF,Unknown,NON_TRADABLE,0
FDML,Unknown,NON_TRADABLE,0
FDMT,Health Care,NASDAQ,1
FDP,Consumer Staples,NYSE,1
FDS,Information Technology,NYSE,1
FDX,Industrials,NYSE,1
FE,Utilities,NON_TRADABLE,0
FEAM,Materials,NASDAQ,1
FEIM,Health Care,NASDAQ,1
FELE,Information Technology,NASDAQ,1
FELP,Unknown,NON_TRADABLE,0
FEMY,Health Care,NASDAQ,1
FENC,Health Care,NASDAQ,1
FENX,Unknown,NON_TRADABLE,0
FERA,Real Estate,NON_TRADABLE,0
FERG,Industrials,NYSE,1
FES,Unknown,NON_TRADABLE,0
FET,Industrials,NYSE,1
FEYE,Unknown,NON_TRADABLE,0
FF,Materials,NYSE,1
FFAI,Consumer Discretionary,NASDAQ,1
FFBC,Financials,NASDAQ,1
FFBW,Unknown,OTC,1
FFCO,Unknown,NON_TRADABLE,0
FFIC,Financials,NASDAQ,1
FFIE,Unknown,NON_TRADABLE,0
FFIN,Financials,NASDAQ,1
FFKT,Unknown,NON_TRADABLE,0
FFMH,Unknown,NON_TRADABLE,0
FFNM,Unknown,NON_TRADABLE,0
FFNTF,Unknown,OTC,1
FFNW,Unknown,NON_TRADABLE,0
FFWM,Financials,NYSE,1
FG,Financials,NYSE,1
FGBI,Financials,NASDAQ,1
FGEN,Unknown,NON_TRADABLE,0
FGF,Unknown,NON_TRADABLE,0
FGH,Unknown,NON_TRADABLE,0
FGI,Industrials,NASDAQ,1
FGL,Unknown,NON_TRADABLE,0
FGMC,Real Estate,NASDAQ,1
FGNA,Unknown,NON_TRADABLE,0
FGP,Unknown,NON_TRADABLE,0
FGPR,Unknown,NON_TRADABLE,0
FH,Unknown,NON_TRADABLE,0
FHB,Financials,NASDAQ,1
FHBI,Unknown,NON_TRADABLE,0
FHCO,Unknown,NON_TRADABLE,0
FHI,Financials,NON_TRADABLE,0
FHN,Financials,NYSE,1
FHRT,Unknown,NON_TRADABLE,0
FHTX,Health Care,NON_TRADABLE,0
FI,Unknown,NON_TRADABLE,0
FIBK,Financials,NASDAQ,1
FICO,Consumer Discretionary,NON_TRADABLE,0
FIEE,Information Technology,NASDAQ,1
FIG,Information Technology,NYSE,1
FIGI,Unknown,NON_TRADABLE,0
FIGR,Financials,NASDAQ,1
FIGS,Consumer Discretionary,NYSE,1
FIGX,Real Estate,NON_TRADABLE,0
FIII,Unknown,NON_TRADABLE,0
FINW,Financials,NASDAQ,1
FIO,Unknown,NON_TRADABLE,0
FIP,Industrials,NASDAQ,1
FIS,Consumer Discretionary,NYSE,1
FISH,Unknown,NON_TRADABLE,0
FISI,Financials,NASDAQ,1
FISV,Consumer Discretionary,NASDAQ,1
FIT,Unknown,NON_TRADABLE,0
FITB,Financials,NASDAQ,1
FITBP,Financials,NON_TRADABLE,0
FIVE,Consumer Discretionary,NASDAQ,1
FIVN,Information Technology,NASDAQ,1
FIX,Industrials,NYSE,1
FIXX,Unknown,NON_TRADABLE,0
FIZZ,Consumer Staples,NASDAQ,1
FKCB,Unknown,NON_TRADABLE,0
FKWL,Information Technology,NON_TRADABLE,0
FKYS,Unknown,OTC,1
FL,Unknown,NON_TRADABLE,0
FLAC,Unknown,NON_TRADABLE,0
FLCF,Unknown,NON_TRADABLE,0
FLCX,Unknown,OTC,1
FLD,Financials,NASDAQ,1
FLDM,Unknown,NON_TRADABLE,0
FLEX,Information Technology,NON_TRADABLE,0
FLFV,Unknown,NON_TRADABLE,0
FLGC,Unknown,NON_TRADABLE,0
FLGT,Health Care,NASDAQ,1
FLIC,Unknown,NON_TRADABLE,0
FLKS,Unknown,NON_TRADABLE,0
FLL,Consumer Discretionary,NASDAQ,1
FLLCU,Unknown,NON_TRADABLE,0
FLLF,Unknown,NON_TRADABLE,0
FLME,Unknown,NON_TRADABLE,0
FLML,Unknown,NON_TRADABLE,0
FLMN,Unknown,NON_TRADABLE,0
FLNC,Information Technology,NASDAQ,1
FLNT,Consumer Discretionary,NASDAQ,1
FLO,Consumer Staples,NYSE,1
FLOC,Industrials,NYSE,1
FLOW,Unknown,NON_TRADABLE,0
FLPC,Unknown,NON_TRADABLE,0
FLR,Industrials,NYSE,1
FLS,Industrials,NON_TRADABLE,0
FLT,Unknown,NON_TRADABLE,0
FLUT,Information Technology,NYSE,1
FLUX,Information Technology,NASDAQ,1
FLWS,Consumer Discretionary,NASDAQ,1
FLXN,Unknown,NON_TRADABLE,0
FLXS,Materials,NASDAQ,1
FLXT,Unknown,NON_TRADABLE,0
FLY,Industrials,NASDAQ,1
FLYW,Consumer Discretionary,NASDAQ,1
FLYX,Industrials,AMEX,1
FMAO,Financials,NASDAQ,1
FMBH,Financials,NASDAQ,1
FMBI,Unknown,NON_TRADABLE,0
FMBM,Unknown,OTC,1
FMC,Materials,NYSE,1
FMCB,Unknown,OTC,1
FMCIU,Unknown,NON_TRADABLE,0
FMD,Unknown,NON_TRADABLE,0
FMER,Unknown,NON_TRADABLE,0
FMFG,Unknown,OTC,1
FMI,Unknown,NON_TRADABLE,0
FMN,Unknown,NYSE,1
FMNB,Financials,NASDAQ,1
FMSA,Unknown,NON_TRADABLE,0
FMTX,Unknown,NON_TRADABLE,0
FN,Information Technology,NON_TRADABLE,0
FNA,Unknown,NON_TRADABLE,0
FNB,Financials,NYSE,1
FNBC,Unknown,NON_TRADABLE,0
FNBG,Unknown,NON_TRADABLE,0
FNBN,Unknown,NON_TRADABLE,0
FNCB,Unknown,NON_TRADABLE,0
FNCH,Unknown,OTC,1
FND,Consumer Discretionary,NYSE,1
FNF,Financials,NON_TRADABLE,0
FNFG,Unknown,NON_TRADABLE,0
FNGN,Unknown,NON_TRADABLE,0
FNGR,Information Technology,NASDAQ,1
FNHC,Unknown,NON_TRADABLE,0
FNHM,Unknown,NON_TRADABLE,0
FNJN,Unknown,NON_TRADABLE,0
FNKO,Industrials,NASDAQ,1
FNLC,Financials,NASDAQ,1
FNMA,Unknown,OTC,1
FNRN,Unknown,OTC,1
FNSI,Unknown,NON_TRADABLE,0
FNTC,Unknown,NON_TRADABLE,0
FNTE,Unknown,NON_TRADABLE,0
FNWB,Financials,NASDAQ,1
FNWD,Financials,NASDAQ,1
FOA,Financials,NYSE,1
FOCS,Unknown,NON_TRADABLE,0
FOE,Unknown,NON_TRADABLE,0
FOFN,Unknown,NON_TRADABLE,0
FOGO,Unknown,NON_TRADABLE,0
FOLD,Health Care,NASDAQ,1
FOMC,Unknown,NON_TRADABLE,0
FOMI,Unknown,OTC,1
FOMX,Unknown,NON_TRADABLE,0
FONR,Health Care,NASDAQ,1
FONU,Unknown,NON_TRADABLE,0
FOR,Real Estate,NYSE,1
FORA,Information Technology,NASDAQ,1
FORD,Unknown,NON_TRADABLE,0
FORM,Information Technology,NON_TRADABLE,0
FORR,Industrials,NASDAQ,1
FOSI,Unknown,NON_TRADABLE,0
FOSL,Industrials,NASDAQ,1
FOUR,Consumer Discretionary,NYSE,1
FOX,Communication Services,NASDAQ,1
FOXF,Industrials,NASDAQ,1
FPAY,Unknown,NON_TRADABLE,0
FPH,Real Estate,NYSE,1
FPI,Real Estate,NYSE,1
FPMI,Unknown,NON_TRADABLE,0
FPO,Unknown,NON_TRADABLE,0
FPP,Unknown,NON_TRADABLE,0
FPPC,Unknown,NON_TRADABLE,0
FPRX,Unknown,NON_TRADABLE,0
FPT,Unknown,NON_TRADABLE,0
FR,Real Estate,NON_TRADABLE,0
FRAF,Financials,NASDAQ,1
FRAN,Unknown,NON_TRADABLE,0
FRBK,Unknown,NON_TRADABLE,0
FRD,Materials,NASDAQ,1
FRED,Unknown,NON_TRADABLE,0
FREE,Unknown,NON_TRADABLE,0
FREQ,Unknown,NON_TRADABLE,0
FREVS,Unknown,NON_TRADABLE,0
FREY,Unknown,NON_TRADABLE,0
FRG,Unknown,NON_TRADABLE,0
FRGA,Unknown,NON_TRADABLE,0
FRGE,Financials,NYSE,1
FRGFR,Unknown,NON_TRADABLE,0
FRGI,Unknown,NON_TRADABLE,0
FRGT,Industrials,NASDAQ,1
FRHC,Financials,NASDAQ,1
FRLAU,Unknown,NON_TRADABLE,0
FRLF,Unknown,NON_TRADABLE,0
FRM,Unknown,NON_TRADABLE,0
FRME,Financials,NASDAQ,1
FRONU,Unknown,NON_TRADABLE,0
FROZ,Unknown,NON_TRADABLE,0
FRP,Unknown,NON_TRADABLE,0
FRPH,Real Estate,NASDAQ,1
FRPT,Consumer Staples,NASDAQ,1
FRS,Unknown,NON_TRADABLE,0
FRSH,Information Technology,NASDAQ,1
FRST,Financials,NASDAQ,1
FRT,Real Estate,NYSE,1
FRTA,Unknown,NON_TRADABLE,0
FRTX,Unknown,NON_TRADABLE,0
FRXX,Unknown,NON_TRADABLE,0
FRZA,Unknown,NON_TRADABLE,0
FSAM,Unknown,NON_TRADABLE,0
FSB,Unknown,NON_TRADABLE,0
FSBC,Financials,NASDAQ,1
FSBK,Unknown,NON_TRADABLE,0
FSBW,Financials,NASDAQ,1
FSCI,Unknown,NON_TRADABLE,0
FSEA,Financials,NASDAQ,1
FSFG,Unknown,NON_TRADABLE,0
FSFR,Unknown,NON_TRADABLE,0
FSGI,Unknown,NON_TRADABLE,0
FSHP,Real Estate,NON_TRADABLE,0
FSI,Materials,AMEX,1
FSII,Unknown,NON_TRADABLE,0
FSLR,Information Technology,NASDAQ,1
FSLY,Information Technology,NASDAQ,1
FSNN,Unknown,NON_TRADABLE,0
FSP,Real Estate,AMEX,1
FSR,Unknown,NON_TRADABLE,0
FSRL,Unknown,NON_TRADABLE,0
FSRVU,Unknown,NON_TRADABLE,0
FSRXU,Unknown,NON_TRADABLE,0
FSS,Consumer Discretionary,NYSE,1
FST,Unknown,NON_TRADABLE,0
FSTR,Industrials,NASDAQ,1
FSUN,Financials,NASDAQ,1
FSYS,Unknown,NON_TRADABLE,0
FTAI,Consumer Discretionary,NASDAQ,1
FTCI,Information Technology,NASDAQ,1
FTCV,Unknown,NON_TRADABLE,0
FTD,Unknown,NON_TRADABLE,0
FTDR,Consumer Discretionary,NASDAQ,1
FTEK,Industrials,NASDAQ,1
FTHM,Real Estate,NASDAQ,1
FTI,Industrials,NON_TRADABLE,0
FTK,Materials,NYSE,1
FTLF,Health Care,NASDAQ,1
FTNT,Industrials,NASDAQ,1
FTNW,Unknown,NON_TRADABLE,0
FTR,Unknown,NON_TRADABLE,0
FTRE,Health Care,NASDAQ,1
FTSI,Unknown,NON_TRADABLE,0
FTSV,Unknown,NON_TRADABLE,0
FTV,Health Care,NYSE,1
FU,Unknown,NON_TRADABLE,0
FUBC,Unknown,NON_TRADABLE,0
FUBO,Consumer Discretionary,NYSE,1
FUEL,Unknown,NON_TRADABLE,0
FUL,Materials,NYSE,1
FULC,Health Care,NASDAQ,1
FULT,Financials,NASDAQ,1
FUN,Consumer Discretionary,NYSE,1
FUNC,Financials,NASDAQ,1
FUR,Unknown,NON_TRADABLE,0
FURX,Unknown,NON_TRADABLE,0
FUSB,Financials,NASDAQ,1
FUSN,Unknown,NON_TRADABLE,0
FUTU,Unknown,NON_TRADABLE,0
FUV,Unknown,NON_TRADABLE,0
FVAC,Unknown,NON_TRADABLE,0
FVCB,Financials,NASDAQ,1
FVE,Unknown,NON_TRADABLE,0
FVR,Real Estate,NYSE,1
FVRG,Unknown,NON_TRADABLE,0
FWAC,Unknown,NON_TRADABLE,0
FWDG,Unknown,NON_TRADABLE,0
FWDI,Financials,NASDAQ,1
FWLT,Unknown,NON_TRADABLE,0
FWM,Unknown,NON_TRADABLE,0
FWONA,Unknown,NON_TRADABLE,0
FWRD,Industrials,NASDAQ,1
FWRG,Consumer Discretionary,NASDAQ,1
FWV,Unknown,NON_TRADABLE,0
FXCB,Unknown,NON_TRADABLE,0
FXCM,Unknown,NON_TRADABLE,0
FXCOU,Unknown,NON_TRADABLE,0
FXENP,Unknown,NON_TRADABLE,0
FXLV,Unknown,OTC,1
FXNC,Financials,NASDAQ,1
FYBR,Unknown,NON_TRADABLE,0
FZMD,Unknown,NON_TRADABLE,0
G,Industrials,NYSE,1
GABC,Financials,NASDAQ,1
GACQU,Unknown,NON_TRADABLE,0
GAIA,Consumer Discretionary,NASDAQ,1
GAIAX,Unknown,NON_TRADABLE,0
GAIIX,Unknown,NON_TRADABLE,0
GALT,Health Care,NASDAQ,1
GAME,Consumer Discretionary,NASDAQ,1
GAMR,Unknown,NON_TRADABLE,0
GAN,Unknown,NON_TRADABLE,0
GANX,Health Care,NASDAQ,1
GASS,Unknown,NON_TRADABLE,0
GATEU,Unknown,NON_TRADABLE,0
GATO,Unknown,NON_TRADABLE,0
GATX,Industrials,NYSE,1
GAXY,Unknown,NON_TRADABLE,0
GBCI,Financials,NYSE,1
GBCS,Unknown,OTC,1
GBFH,Financials,NASDAQ,1
GBIM,Unknown,NON_TRADABLE,0
GBIO,Unknown,NON_TRADABLE,0
GBL,Unknown,NON_TRADABLE,0
GBLI,Financials,NASDAQ,1
GBLX,Unknown,NON_TRADABLE,0
GBNK,Unknown,NON_TRADABLE,0
GBNY,Unknown,OTC,1
GBOX,Unknown,NON_TRADABLE,0
GBS,Unknown,NON_TRADABLE,0
GBSN,Unknown,NON_TRADABLE,0
GBT,Unknown,NON_TRADABLE,0
GBTG,Industrials,NYSE,1
GBX,Industrials,NYSE,1
GCA,Unknown,NON_TRADABLE,0
GCAP,Unknown,NON_TRADABLE,0
GCBC,Financials,NASDAQ,1
GCEH,Unknown,NON_TRADABLE,0
GCFB,Unknown,NON_TRADABLE,0
GCI,Unknown,NON_TRADABLE,0
GCMN,Unknown,NON_TRADABLE,0
GCO,Consumer Discretionary,NYSE,1
GCP,Unknown,NON_TRADABLE,0
GCT,Consumer Discretionary,NASDAQ,1
GCTK,Health Care,NASDAQ,1
GCTS,Information Technology,NYSE,1
GD,Industrials,NON_TRADABLE,0
GDDY,Information Technology,NON_TRADABLE,0
GDEF,Unknown,NON_TRADABLE,0
GDEN,Consumer Discretionary,NASDAQ,1
GDI,Unknown,NON_TRADABLE,0
GDOT,Financials,NYSE,1
GDP,Unknown,NON_TRADABLE,0
GDPP,Unknown,NON_TRADABLE,0
GDRX,Information Technology,NASDAQ,1
GDRZF,Unknown,OTC,1
GDV,Unknown,NON_TRADABLE,0
GDYN,Information Technology,NASDAQ,1
GE,Information Technology,NYSE,1
GEC,Unknown,NON_TRADABLE,0
GECC,Unknown,NASDAQ,1
GECR,Unknown,NON_TRADABLE,0
GEF,Industrials,NYSE,1
GEG,Information Technology,NASDAQ,1
GEL,Industrials,NYSE,1
GEMP,Unknown,NON_TRADABLE,0
GEN,Information Technology,NASDAQ,1
GENB,Unknown,NASDAQ,1
GENC,Industrials,NON_TRADABLE,0
GENK,Consumer Discretionary,NASDAQ,1
GEO,Industrials,NYSE,1
GEOS,Health Care,NASDAQ,1
GER,Unknown,NON_TRADABLE,0
GERN,Health Care,NASDAQ,1
GES,Unknown,NON_TRADABLE,0
GETG,Unknown,NON_TRADABLE,0
GETR,Unknown,OTC,1
GEVA,Unknown,NON_TRADABLE,0
GEVO,Materials,NASDAQ,1
GFED,Unknown,NON_TRADABLE,0
GFF,Industrials,NYSE,1
GFGD,Unknown,NON_TRADABLE,0
GFIG,Unknown,NON_TRADABLE,0
GFN,Unknown,NON_TRADABLE,0
GFNCP,Unknown,NON_TRADABLE,0
GFOR,Unknown,NON_TRADABLE,0
GGG,Industrials,NON_TRADABLE,0
GGGV,Unknown,NON_TRADABLE,0
GGP,Unknown,NON_TRADABLE,0
GGROU,Unknown,OTC,1
GGS,Unknown,NON_TRADABLE,0
GGT,Unknown,NON_TRADABLE,0
GH,Health Care,NASDAQ,1
GHC,Industrials,NYSE,1
GHDC,Unknown,NON_TRADABLE,0
GHDX,Unknown,NON_TRADABLE,0
GHI,Financials,NYSE,1
GHII,Unknown,NON_TRADABLE,0
GHL,Unknown,NON_TRADABLE,0
GHLD,Unknown,NON_TRADABLE,0
GHM,Industrials,NYSE,1
GHSI,Unknown,NON_TRADABLE,0
GI,Unknown,NON_TRADABLE,0
GIC,Industrials,NYSE,1
GID,Unknown,NON_TRADABLE,0
GIFI,Unknown,NON_TRADABLE,0
GIFT,Consumer Discretionary,NASDAQ,1
GIG.U,Unknown,NON_TRADABLE,0
GIGA,Unknown,NON_TRADABLE,0
GIGM,Unknown,NON_TRADABLE,0
GIII,Consumer Discretionary,NASDAQ,1
GILD,Health Care,NON_TRADABLE,0
GIM,Unknown,NON_TRADABLE,0
GIMO,Unknown,NON_TRADABLE,0
GIMU,Unknown,NON_TRADABLE,0
GIPR,Real Estate,NASDAQ,1
GIS,Consumer Staples,NON_TRADABLE,0
GIX.U,Unknown,NON_TRADABLE,0
GK,Unknown,NON_TRADABLE,0
GKIT,Unknown,NON_TRADABLE,0
GKK,Unknown,NON_TRADABLE,0
GKNT,Unknown,NON_TRADABLE,0
GKOS,Health Care,NON_TRADABLE,0
GL,Financials,NYSE,1
GLA,Unknown,NON_TRADABLE,0
GLACU,Unknown,NON_TRADABLE,0
GLBL,Unknown,NON_TRADABLE,0
GLBZ,Unknown,NON_TRADABLE,0
GLDD,Industrials,NASDAQ,1
GLF,Unknown,NON_TRADABLE,0
GLFH,Unknown,NON_TRADABLE,0
GLFO,Unknown,NON_TRADABLE,0
GLG,Unknown,NON_TRADABLE,0
GLGI,Unknown,OTC,1
GLHA,Unknown,NON_TRADABLE,0
GLIBK,Communication Services,NASDAQ,1
GLLA,Unknown,NON_TRADABLE,0
GLOO,Information Technology,NASDAQ,1
GLP,Industrials,NYSE,1
GLPI,Real Estate,NASDAQ,1
GLPW,Unknown,NON_TRADABLE,0
GLRE,Financials,NASDAQ,1
GLRI,Unknown,NON_TRADABLE,0
GLS,Unknown,NON_TRADABLE,0
GLSI,Health Care,NASDAQ,1
GLSPU,Unknown,NON_TRADABLE,0
GLT,Unknown,NON_TRADABLE,0
GLTC,Unknown,NON_TRADABLE,0
GLTO,Health Care,NASDAQ,1
GLUE,Health Care,NASDAQ,1
GLUU,Unknown,NON_TRADABLE,0
GLW,Materials,NYSE,1
GLXY,Financials,NASDAQ,1
GLXZ,Unknown,OTC,1
GLYC,Unknown,NON_TRADABLE,0
GLYE,Unknown,NON_TRADABLE,0
GM,Consumer Discretionary,NYSE,1
GMAN,Unknown,NON_TRADABLE,0
GMBL,Unknown,OTC,1
GMCR,Unknown,NON_TRADABLE,0
GMDA,Unknown,NON_TRADABLE,0
GME,Consumer Discretionary,NYSE,1
GMED,Health Care,NON_TRADABLE,0
GMFIU,Unknown,NON_TRADABLE,0
GMGI,Information Technology,NASDAQ,1
GMO,Unknown,NON_TRADABLE,0
GMPW,Unknown,OTC,1
GMRE,Unknown,NON_TRADABLE,0
GMS,Unknown,NON_TRADABLE,0
GMT,Unknown,NON_TRADABLE,0
GMTX,Unknown,NON_TRADABLE,0
GNBC,Unknown,NON_TRADABLE,0
GNC,Unknown,NON_TRADABLE,0
GNCA,Unknown,NON_TRADABLE,0
GNCMA,Unknown,NON_TRADABLE,0
GNE,Utilities,NON_TRADABLE,0
GNK,Industrials,NYSE,1
GNL,Real Estate,NYSE,1
GNLN,Industrials,NASDAQ,1
GNLX,Health Care,NASDAQ,1
GNMC,Unknown,NON_TRADABLE,0
GNMK,Unknown,NON_TRADABLE,0
GNMX,Unknown,NON_TRADABLE,0
GNOW,Unknown,NON_TRADABLE,0
GNPK,Unknown,NON_TRADABLE,0
GNPX,Health Care,NASDAQ,1
GNRC,Information Technology,NYSE,1
GNRS,Unknown,NON_TRADABLE,0
GNRT,Unknown,NON_TRADABLE,0
GNSS,Information Technology,NASDAQ,1
GNTX,Consumer Discretionary,NASDAQ,1
GNTY,Unknown,NON_TRADABLE,0
GNUS,Unknown,NON_TRADABLE,0
GNVC,Unknown,NON_TRADABLE,0
GNW,Financials,NYSE,1
GO,Consumer Discretionary,NASDAQ,1
GOBI,Unknown,NON_TRADABLE,0
GOCO,Financials,NASDAQ,1
GOED,Unknown,NON_TRADABLE,0
GOEV,Unknown,NON_TRADABLE,0
GOGN.,Unknown,NON_TRADABLE,0
GOGO,Communication Services,NASDAQ,1
GOLF,Industrials,NON_TRADABLE,0
GOOD,Real Estate,NASDAQ,1
GOODN,Real Estate,NON_TRADABLE,0
GOOG,Information Technology,NASDAQ,1
GORO,Materials,AMEX,1
GOSS,Health Care,NASDAQ,1
GOV,Unknown,NON_TRADABLE,0
GOVB,Unknown,OTC,1
GOVX,Health Care,NASDAQ,1
GPC,Industrials,NYSE,1
GPCM,Unknown,NON_TRADABLE,0
GPI,Consumer Discretionary,NON_TRADABLE,0
GPK,Materials,NYSE,1
GPLH,Unknown,NON_TRADABLE,0
GPMT,Real Estate,NYSE,1
GPN,Consumer Discretionary,NYSE,1
GPOR,Energy,NYSE,1
GPP,Unknown,NON_TRADABLE,0
GPRE,Materials,NASDAQ,1
GPRO,Industrials,NASDAQ,1
GPS,Unknown,NON_TRADABLE,0
GPT,Unknown,NON_TRADABLE,0
GPUS,Industrials,AMEX,1
GPV,Unknown,NON_TRADABLE,0
GPX,Unknown,NON_TRADABLE,0
GQM,Unknown,NON_TRADABLE,0
GRA,Unknown,NON_TRADABLE,0
GRAM,Unknown,OTC,1
GRAY,Unknown,NON_TRADABLE,0
GRBK,Industrials,NYSE,1
GRBS,Unknown,NON_TRADABLE,0
GRC,Industrials,NYSE,1
GRCYU,Unknown,NON_TRADABLE,0
GRDH,Unknown,NON_TRADABLE,0
GRDI,Unknown,NON_TRADABLE,0
GRDN,Consumer Discretionary,NYSE,1
GREE,Financials,NASDAQ,1
GRH,Unknown,NON_TRADABLE,0
GRIF,Unknown,NON_TRADABLE,0
GRIL,Unknown,NON_TRADABLE,0
GRMC,Unknown,NON_TRADABLE,0
GRMN,Health Care,NON_TRADABLE,0
GRMS,Unknown,NON_TRADABLE,0
GRNA,Unknown,NON_TRADABLE,0
GRND,Information Technology,NYSE,1
GRNQ,Industrials,NASDAQ,1
GRNT,Energy,NYSE,1
GROV,Consumer Discretionary,NYSE,1
GROW,Financials,NASDAQ,1
GRPH,Unknown,NON_TRADABLE,0
GRPN,Consumer Discretionary,NASDAQ,1
GRRB,Unknown,NON_TRADABLE,0
GRST,Unknown,OTC,1
GRT,Unknown,NON_TRADABLE,0
GRTS,Unknown,NON_TRADABLE,0
GRTX,Unknown,OTC,1
GRUB,Unknown,NON_TRADABLE,0
GRVI,Unknown,NON_TRADABLE,0
GRWC,Unknown,NON_TRADABLE,0
GRWG,Consumer Discretionary,NASDAQ,1
GRYP,Unknown,NON_TRADABLE,0
GS,Financials,NYSE,1
GSAH,Unknown,NON_TRADABLE,0
GSAT,Communication Services,NASDAQ,1
GSB,Unknown,NON_TRADABLE,0
GSBC,Financials,NASDAQ,1
GSBD,Unknown,NON_TRADABLE,0
GSHD,Financials,NASDAQ,1
GSHR,Real Estate,NON_TRADABLE,0
GSIT,Information Technology,NASDAQ,1
GSJK,Unknown,NON_TRADABLE,0
GSKY,Unknown,NON_TRADABLE,0
GSM,Unknown,NON_TRADABLE,0
GSPE,Unknown,NON_TRADABLE,0
GSS,Unknown,NON_TRADABLE,0
GST,Unknown,NON_TRADABLE,0
GST.P,Unknown,NON_TRADABLE,0
GT,Materials,NASDAQ,1
GTBP,Health Care,NASDAQ,1
GTE,Energy,AMEX,1
GTEC,Industrials,NASDAQ,1
GTES,Industrials,NYSE,1
GTHP,Unknown,OTC,1
GTHX,Unknown,NON_TRADABLE,0
GTI,Unknown,NON_TRADABLE,0
GTII.,Unknown,NON_TRADABLE,0
GTIM,Consumer Discretionary,NASDAQ,1
GTLB,Information Technology,NASDAQ,1
GTLL,Unknown,OTC,1
GTLS,Industrials,NYSE,1
GTMM,Unknown,NON_TRADABLE,0
GTN,Communication Services,NYSE,1
GTS,Unknown,NON_TRADABLE,0
GTT,Unknown,NON_TRADABLE,0
GTWN,Unknown,NON_TRADABLE,0
GTX,Consumer Discretionary,NASDAQ,1
GTX.G,Unknown,NON_TRADABLE,0
GTXI,Unknown,NON_TRADABLE,0
GTY,Real Estate,NON_TRADABLE,0
GTYH,Unknown,NON_TRADABLE,0
GUER,Unknown,OTC,1
GUID,Unknown,NON_TRADABLE,0
GULTU,Unknown,NON_TRADABLE,0
GURE,Materials,NON_TRADABLE,0
GUT,Unknown,NYSE,1
GUTS,Health Care,NASDAQ,1
GV,Unknown,NON_TRADABLE,0
GVA,Industrials,NYSE,1
GVP,Unknown,NON_TRADABLE,0
GWAV,Industrials,NASDAQ,1
GWAY,Unknown,NON_TRADABLE,0
GWB,Unknown,NON_TRADABLE,0
GWGH,Unknown,NON_TRADABLE,0
GWH,Information Technology,NYSE,1
GWPH,Unknown,NON_TRADABLE,0
GWR,Unknown,NON_TRADABLE,0
GWRE,Information Technology,NYSE,1
GWRS,Utilities,NASDAQ,1
GWTI,Unknown,NON_TRADABLE,0
GWW,Industrials,NON_TRADABLE,0
GXO,Industrials,NYSE,1
GXP,Unknown,NON_TRADABLE,0
GYRO,Real Estate,NASDAQ,1
GYST,Unknown,NON_TRADABLE,0
H,Consumer Discretionary,NYSE,1
HA,Unknown,NON_TRADABLE,0
HABT,Unknown,NON_TRADABLE,0
HAE,Health Care,NYSE,1
HAFC,Financials,NASDAQ,1
HAIN,Consumer Staples,NASDAQ,1
HAIR,Unknown,NON_TRADABLE,0
HAL,Energy,NYSE,1
HALL,Unknown,OTC,1
HALO,Health Care,NON_TRADABLE,0
HAMP,Unknown,NON_TRADABLE,0
HARI,Unknown,NON_TRADABLE,0
HARP,Unknown,NON_TRADABLE,0
HART,Unknown,NON_TRADABLE,0
HAS,Industrials,NASDAQ,1
HASC,Unknown,NON_TRADABLE,0
HASI,Real Estate,NYSE,1
HAWK,Unknown,NON_TRADABLE,0
HAYN,Unknown,NON_TRADABLE,0
HAYW,Industrials,NYSE,1
HBAN,Financials,NASDAQ,1
HBB,Information Technology,NYSE,1
HBCP,Financials,NASDAQ,1
HBHC,Unknown,NON_TRADABLE,0
HBI,Unknown,NON_TRADABLE,0
HBIA,Unknown,OTC,1
HBIO,Health Care,NASDAQ,1
HBK,Unknown,NON_TRADABLE,0
HBKA,Unknown,NON_TRADABLE,0
HBKS,Unknown,NON_TRADABLE,0
HBMD,Unknown,NON_TRADABLE,0
HBNC,Financials,NASDAQ,1
HBNK,Unknown,NON_TRADABLE,0
HBOS,Unknown,NON_TRADABLE,0
HBP,Unknown,NON_TRADABLE,0
HBT,Financials,NASDAQ,1
HCA,Health Care,NYSE,1
HCAC,Unknown,NON_TRADABLE,0
HCAP,Unknown,NON_TRADABLE,0
HCAT,Information Technology,NASDAQ,1
HCC,Materials,NYSE,1
HCCH,Unknown,NON_TRADABLE,0
HCCI,Unknown,NON_TRADABLE,0
HCCO,Unknown,NON_TRADABLE,0
HCCOU,Unknown,NON_TRADABLE,0
HCDI,Unknown,NON_TRADABLE,0
HCFB,Unknown,NON_TRADABLE,0
HCFT,Unknown,NON_TRADABLE,0
HCHC,Unknown,NON_TRADABLE,0
HCI,Financials,NYSE,1
HCIC,Unknown,NON_TRADABLE,0
HCLP,Unknown,NON_TRADABLE,0
HCN,Unknown,NON_TRADABLE,0
HCOM,Unknown,NON_TRADABLE,0
HCP,Unknown,NON_TRADABLE,0
HCR,Unknown,NON_TRADABLE,0
HCSG,Health Care,NON_TRADABLE,0
