decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.26,0.14084147327405347,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.265,0.143040297935022,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.27,0.14474050222907703,625,1099.4663591888084,-22.05845670873555,54.08,1.8325939008,7.352663783691697,0.24924217327395234,0.5100384872017113,-11.863875,1088.4371308344405,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.275,0.14683522170219296,626,1091.9365432410007,-22.05845670873555,54.153354632587856,1.8654978977635783,7.38321303590754,0.2526674888955405,0.5184416843626268,-11.863875,1080.9073148866328,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.28,0.1486161610562819,626,1091.9365432410007,-22.05845670873555,54.153354632587856,1.8654978977635783,7.38321303590754,0.2526674888955405,0.5184416843626268,-11.863875,1080.9073148866328,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.285,0.1504711422841604,627,1102.56687404179,-22.05845670873555,54.385964912280706,1.8262967910685806,7.3443593771255005,0.24866658850555493,0.5069737418845097,-11.863875,1091.5376456874221,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.29,0.15211386066334454,627,1102.56687404179,-22.05845670873555,54.385964912280706,1.8262967910685806,7.3443593771255005,0.24866658850555493,0.5069737418845097,-11.863875,1091.5376456874221,644,889.6931973184694,-13.699936412438262,54.6583850931677,1.834282465838509,7.415710293352241,0.2473508798587828,0.5138848195033723,-11.5772,882.8432291122502
0.295,0.1538069604566186,627,1102.56687404179,-22.05845670873555,54.385964912280706,1.8262967910685806,7.3443593771255005,0.24866658850555493,0.5069737418845097,-11.863875,1091.5376456874221,646,868.7227352554895,-13.699936412438262,54.179566563467496,1.8410139442724456,7.462200034810154,0.2467119530010405,0.5098478684770797,-11.69699696969697,861.8727670492704
0.3,0.15582622272048144,626,1101.4942360572097,-22.05845670873555,54.31309904153354,1.8192554121405753,7.3522479664360345,0.24744206403887792,0.5054743648829364,-11.863875,1090.4650077028418,646,868.7227352554895,-13.699936412438262,54.179566563467496,1.8410139442724456,7.462200034810154,0.2467119530010405,0.5098478684770797,-11.69699696969697,861.8727670492704
0.305,0.15782566549760596,628,1090.5896353801986,-22.05845670873553,53.98089171974523,1.8036245031847131,7.35404962912105,0.24525596020491922,0.5025524626224017,-11.863875,1079.560407025831,646,868.7227352554895,-13.699936412438262,54.179566563467496,1.8410139442724456,7.462200034810154,0.2467119530010405,0.5098478684770797,-11.69699696969697,861.8727670492704
