candidate,arm_gain_pct,trail_drawdown_pct,reentry_mode,val_n_trades,val_n_stopped,val_stop_rate_pct,val_n_reentered,val_reentry_rate_among_stopped_pct,val_baseline_mean_ret_pct,val_strategy_mean_ret_pct,val_delta_mean_ret_pct,val_baseline_win_rate_pct,val_strategy_win_rate_pct,val_delta_win_rate_pct,test_n_trades,test_n_stopped,test_stop_rate_pct,test_n_reentered,test_reentry_rate_among_stopped_pct,test_baseline_mean_ret_pct,test_strategy_mean_ret_pct,test_delta_mean_ret_pct,test_baseline_win_rate_pct,test_strategy_win_rate_pct,test_delta_win_rate_pct
trail_after_2_dd_0.5_reclaim_peak_else_out,2.0,0.5,reclaim_peak_else_out,763,469,61.46788990825688,351,74.84008528784648,2.9791496671035387,1.4895446687073368,-1.4896049983962019,59.37090432503277,57.27391874180865,-2.096985583224118,838,503,60.023866348448685,368,73.1610337972167,1.5601256467780427,0.8047482216924907,-0.755377425085552,53.22195704057279,54.8926014319809,1.6706443914081106
trail_after_0.5_dd_0.5_reclaim_peak_else_out,0.5,0.5,reclaim_peak_else_out,763,625,81.91349934469201,469,75.03999999999999,2.9791496671035387,1.4525958890098785,-1.5265537780936602,59.37090432503277,52.6867627785059,-6.684141546526867,838,678,80.90692124105013,500,73.74631268436578,1.5601256467780427,0.6581627611462746,-0.9019628856317681,53.22195704057279,51.90930787589498,-1.3126491646778078
trail_after_2_dd_1_reclaim_peak_else_out,2.0,1.0,reclaim_peak_else_out,763,463,60.68152031454783,320,69.11447084233261,2.9791496671035387,1.3911440930876493,-1.5880055740158894,59.37090432503277,58.19134993446921,-1.1795543905635597,838,488,58.233890214797135,317,64.95901639344262,1.5601256467780427,0.8388401351247637,-0.7212855116532789,53.22195704057279,56.56324582338902,3.3412887828162283
trail_after_1_dd_1_reclaim_peak_else_out,1.0,1.0,reclaim_peak_else_out,763,546,71.55963302752293,372,68.13186813186813,2.9791496671035387,1.3828321133651182,-1.5963175537384204,59.37090432503277,55.43905635648755,-3.9318479685452203,838,598,71.36038186157518,402,67.22408026755853,1.5601256467780427,0.628705521173375,-0.9314201256046677,53.22195704057279,53.699284009546545,0.47732696897375604
trail_after_0.5_dd_1_reclaim_peak_else_out,0.5,1.0,reclaim_peak_else_out,763,613,80.34076015727392,416,67.86296900489397,2.9791496671035387,1.2559228643737832,-1.7232268027297555,59.37090432503277,51.24508519003932,-8.12581913499345,838,661,78.8782816229117,438,66.26323751891074,1.5601256467780427,0.5491651853725489,-1.0109604614054937,53.22195704057279,50.59665871121718,-2.6252983293556085
trail_after_2_dd_1.5_stay_out,2.0,1.5,stay_out,763,455,59.63302752293578,0,0.0,2.9791496671035387,1.2549428480232665,-1.7242068190802722,59.37090432503277,65.53079947575361,6.159895150720843,838,470,56.085918854415276,0,0.0,1.5601256467780427,0.8775199367915968,-0.6826057099864459,53.22195704057279,64.9164677804296,11.69451073985681
trail_after_2_dd_0.5_stay_out,2.0,0.5,stay_out,763,469,61.46788990825688,0,0.0,2.9791496671035387,1.2545365203485384,-1.7246131467550003,59.37090432503277,68.67627785058977,9.305373525557002,838,503,60.023866348448685,0,0.0,1.5601256467780427,0.8598162833492283,-0.7003093634288143,53.22195704057279,68.85441527446301,15.632458233890219
trail_after_2_dd_2_stay_out,2.0,2.0,stay_out,763,437,57.27391874180865,0,0.0,2.9791496671035387,1.2510371687502992,-1.7281124983532394,59.37090432503277,61.20576671035387,1.8348623853211024,838,447,53.341288782816235,0,0.0,1.5601256467780427,0.8739853638783243,-0.6861402828997184,53.22195704057279,58.591885441527445,5.369928400954656
trail_after_2_dd_1_stay_out,2.0,1.0,stay_out,763,463,60.68152031454783,0,0.0,2.9791496671035387,1.230114160583667,-1.7490355065198717,59.37090432503277,67.88990825688074,8.519003931847976,838,488,58.233890214797135,0,0.0,1.5601256467780427,0.8596598921036416,-0.7004657546744011,53.22195704057279,67.18377088305489,13.961813842482101
trail_after_1_dd_1.5_reclaim_peak_else_out,1.0,1.5,reclaim_peak_else_out,763,531,69.59370904325033,333,62.71186440677966,2.9791496671035387,1.2260886185807274,-1.7530610485228113,59.37090432503277,52.8178243774574,-6.55307994757537,838,579,69.09307875894987,347,59.930915371329874,1.5601256467780427,0.4953794439342694,-1.0647462028437733,53.22195704057279,51.07398568019092,-2.1479713603818666
trail_after_2_dd_1.5_reclaim_peak_else_out,2.0,1.5,reclaim_peak_else_out,763,455,59.63302752293578,291,63.95604395604395,2.9791496671035387,1.2255145407572632,-1.7536351263462755,59.37090432503277,57.27391874180865,-2.096985583224118,838,470,56.085918854415276,280,59.57446808510638,1.5601256467780427,0.753235024494683,-0.8068906222833596,53.22195704057279,56.324582338902154,3.1026252983293645
