strategy,pred_threshold,vol_q,vol_cap,lr_q,lr_cap,val_n_trades,val_return_pct,val_max_drawdown_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
vol_and_lossrate_cap,0.6,0.85,1.5524987852113274,0.85,0.65,377,486.8231883719444,-12.65013684740227,480.4981199482433,421,259.5162118706196,-10.642298693877406,0.3747689226918236,-11.422736363636362,254.1950625236809
vol_and_lossrate_cap,0.7,0.85,1.6510539940685052,0.6,0.5,303,450.99744854777236,-9.32709193204715,446.3339025817488,348,259.3614096461788,-12.383529578931373,0.4336038118305873,-11.880794444444444,253.16964485671312
vol_and_lossrate_cap,0.7,0.8,1.4976182675174505,0.75,0.5714285714285714,312,465.8017099523559,-8.579084934148739,461.51216748528157,353,258.15381712690316,-10.044872320803533,0.4568394716940816,-11.45373888888889,253.1313809665014
vol_and_lossrate_cap,0.6,0.85,1.5524987852113274,0.75,0.5714285714285714,361,307.67606456897585,-15.481102878192033,299.93551312987984,414,257.49541223754517,-9.361825718919958,0.3601410976430462,-11.597242857142858,252.8144993780852
vol_and_lossrate_cap,0.75,0.9,2.0278556045998544,0.7,0.5454545454545454,311,514.024563096107,-6.872818187660956,510.58815400227655,335,260.41364393283067,-15.469505794490457,0.46616567871237735,-12.29879411764706,252.67889103558545
vol_cap,0.95,0.75,1.553241331868987,,,247,991.2086156922691,-7.754789416864927,987.3312209838366,285,256.30527781811855,-9.79770700363698,0.5327893102439925,-11.56658,251.40642431630008
vol_cap,0.9,0.8,1.6806346541873511,,,272,1039.1816653805347,-6.9359218890055585,1035.713704436032,301,255.9291990268072,-9.577431427665307,0.4979324818582127,-11.7340125,251.14048331297454
vol_cap,0.5,0.85,1.4698504815392026,,,449,834.6844383592705,-12.34603867572346,828.5114190214088,473,255.97425914679914,-10.161244174633143,0.3462223229116016,-11.7481125,250.89363705948256
vol_and_lossrate_cap,0.7,0.85,1.6510539940685052,0.75,0.5714285714285714,322,514.3376427463946,-8.579084934148751,510.04810027932024,372,256.1076809824939,-12.011902784682892,0.44724182733539375,-11.601405263157893,250.10172959015244
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.7,0.5454545454545454,335,138.5115697968624,-14.146344078646045,131.43839775753938,369,259.09301460286036,-18.38736154496955,0.49183562741389264,-10.718531578947369,249.89933383037558
vol_and_lossrate_cap,0.65,0.9,1.887559713824778,0.8,0.6,371,708.7821803489037,-8.003621001093775,704.7803698483568,418,254.6657330849007,-12.171860122344992,0.4266428395079546,-11.617661904761903,248.5798030237282
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.9,0.6899038461538461,319,380.8911903931881,-12.054893114838583,374.8637438357688,335,252.43285199369612,-7.837912669634662,0.4805899200821302,-11.346088235294118,248.5138956588788
vol_cap,0.95,0.8,1.7144323503952754,,,257,1156.0573659996533,-6.935921889005547,1152.5894050551506,295,252.91784866785486,-9.18897641118237,0.514505023718289,-11.81374,248.32336046226368
vol_and_lossrate_cap,0.55,0.9,1.7316747327050028,0.9,0.7,428,831.0075388666297,-8.410866633480751,826.8021055498893,462,252.4726188210983,-11.103087434393533,0.339466957461419,-11.945074999999997,246.92107510390153
vol_and_lossrate_cap,0.8,0.9,2.076876607274869,0.7,0.5384615384615384,294,554.8463539432843,-6.720871937251472,551.4859179746585,318,252.66153625028923,-14.62054503560638,0.47313483695722813,-12.346074999999999,245.35126373248605
vol_and_lossrate_cap,0.5,0.9,1.6615187819989765,0.9,0.6981132075471698,442,784.2486605908953,-7.9784651054933375,780.2594280381486,473,250.75690319202062,-11.407039821237696,0.34260848779296305,-11.892387499999998,245.05338328140178
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.9,0.6899038461538461,333,481.177246883466,-10.70209187801473,475.82620094445866,357,248.6333430770351,-7.630814833763333,0.454279968600534,-11.475494444444445,244.81793566015344
vol_and_lossrate_cap,0.65,0.9,1.887559713824778,0.6,0.5,334,462.9154991637953,-9.757440106138004,458.0367791107263,381,251.29606544391572,-12.967283819786847,0.44202661315253483,-11.737820000000003,244.8124235340223
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.6,0.5,317,125.03381624035539,-12.93782940871967,118.56490153599556,366,251.06968169394867,-18.38736154496955,0.4637121886285103,-10.965347368421053,241.87600092146388
vol_and_lossrate_cap,0.6,0.85,1.5524987852113274,0.6,0.5,342,304.4517210156858,-15.481102878192033,296.7111695765898,390,247.05434225926632,-10.774384798939597,0.3916875314971007,-11.44503,241.66714985979652
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.6,0.5,364,296.3155899081311,-15.074035624182613,288.77857209603974,412,246.89709506425373,-11.618493226420668,0.41031254801895056,-11.321995238095237,241.08784845104339
vol_and_lossrate_cap,0.6,0.8,1.3896853904221471,0.9,0.7,382,483.19133719272713,-13.691193643126432,476.3457403711639,405,245.71093552187045,-9.459414425141933,0.34872680379851,-11.674395238095238,240.9812283092995
vol_cap,0.9,0.85,1.9067954289629874,,,289,1164.4024812925327,-6.93592188900557,1160.93452034803,318,246.8736692315789,-12.52245071746878,0.4407283689156392,-12.34294375,240.61244387284452
vol_and_lossrate_cap,0.65,0.85,1.5924524563754905,0.8,0.6,350,571.914300357919,-7.456003236922671,568.1862987394577,408,246.45131622554328,-12.23273132170426,0.3722931863750697,-11.604561904761905,240.33495056469116
vol_cap,0.85,0.7,1.3847878177040651,,,272,669.7197589712858,-9.899639094610823,664.7699394239804,296,246.34246166844343,-13.311800362460513,0.5283825187450667,-11.197226666666666,239.68656148721317
vol_and_lossrate_cap,0.75,0.8,1.541985880515803,0.9,0.6666666666666666,329,686.7969070918933,-9.938240807498245,681.8277866881442,354,244.6827883464639,-10.297269513256468,0.5115572327673935,-11.214938888888888,239.53415358983565
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.75,0.5714285714285714,344,151.19985190495737,-14.146344078646,144.12667986563437,375,247.767224152118,-18.38736154496955,0.461469526939045,-10.979826315789472,238.5735433796332
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.9,0.6666666666666666,363,715.6594439360513,-10.702091878014762,710.3083979970439,401,242.9526344780375,-9.221849736594356,0.3729206155082163,-11.380285714285716,238.34170960974032
vol_cap,0.6,0.75,1.259708805561015,,,381,459.8644773605004,-12.583443369187474,453.5727556759067,399,242.2996091395877,-9.908995755878347,0.4248288061528658,-11.217425,237.34511126164853
vol_and_lossrate_cap,0.8,0.9,2.076876607274869,0.6,0.5,290,531.8561315639109,-7.2396396031665695,528.2363117623277,312,243.1226112954463,-13.135943559840936,0.47147247910534007,-12.346074999999999,236.55463951552582
vol_and_lossrate_cap,0.65,0.85,1.5924524563754905,0.6,0.5,313,374.7708488535147,-9.291661581061227,370.12501806298405,377,242.37996617921627,-12.983743940136272,0.39613156508723824,-11.80023157894737,235.88809420914814
vol_cap,0.55,0.8,1.3410194903358568,,,414,456.2453927338292,-13.119576194483384,449.6856046365875,441,239.24651329292394,-10.595026877623393,0.3460039041299232,-11.638360869565215,233.94899985411223
vol_and_lossrate_cap,0.65,0.85,1.5924524563754905,0.75,0.5714285714285714,332,412.7592841221048,-9.694026570092474,407.9122708370586,402,239.93142392245238,-12.22058432731734,0.39066081826100296,-11.617661904761903,233.8211317587937
vol_and_lossrate_cap,0.95,0.9,2.244852645214776,0.85,0.625,258,899.4262300310053,-6.632597617863567,896.1099312220734,301,240.3730367574878,-16.03952966904031,0.4747275842888703,-12.25746875,232.35327192296765
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.7,0.5454545454545454,382,282.7875926317299,-14.892663098424986,275.3412610825174,419,238.50832486277557,-13.933556746911634,0.36132242836997497,-11.510247619047618,231.54154648931976
vol_and_lossrate_cap,0.75,0.85,1.7175055467303435,0.9,0.6666666666666666,335,809.4232220079037,-8.01146179408131,805.4174911108631,357,235.75565899313654,-9.358992602434446,0.45887027609850234,-11.890105555555557,231.0761626919193
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.5,0.4864864864864865,279,82.02689365660116,-12.542753226920645,75.75551704314084,335,236.11995184112317,-10.585762433385282,0.48257322256191504,-10.857517647058824,230.82707062443052
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.6,0.5,282,287.4134288224327,-9.32709193204716,282.7498828564091,312,234.25545816346283,-8.397923031875521,0.4901176173939538,-11.146493750000001,230.05649664752508
vol_and_lossrate_cap,0.7,0.85,1.6510539940685052,0.7,0.5454545454545454,314,494.5610357654972,-8.579084934148717,490.27149329842285,356,236.87038690816502,-15.378959775567713,0.41438634832017984,-11.880794444444444,229.18090702038117
vol_cap,0.65,0.75,1.3230191188067357,,,361,566.0821828325779,-10.946550566285861,560.608907549435,387,233.4976193778343,-9.083987642699043,0.4165780260760443,-11.340015000000001,228.9556255564848
vol_and_lossrate_cap,0.95,0.9,2.244852645214776,0.6,0.5,228,610.5459960625806,-5.1664992859261964,607.9627464196175,260,233.4477044200431,-9.722883928930603,0.521684729718935,-12.6231,228.58626245557778
vol_and_lossrate_cap,0.95,0.9,2.244852645214776,0.7,0.5276262626262626,230,625.4351931200929,-5.166499285926207,622.8519434771298,260,233.4477044200431,-9.722883928930603,0.521684729718935,-12.6231,228.58626245557778
vol_and_lossrate_cap,0.55,0.8,1.3410194903358568,0.6,0.5,341,179.8683748788751,-17.053647131027518,171.34155131336135,391,234.02524051740716,-11.047046196962217,0.41462882439944987,-11.08762,228.50171741892603
vol_cap,0.5,0.8,1.2959481769437768,,,434,422.89279005534536,-11.019260399753994,417.38315985546836,454,233.14712845735323,-11.11315302348167,0.32960682176026507,-11.622260869565215,227.5905519456124
vol_and_lossrate_cap,0.75,0.75,1.4066856348212458,0.9,0.6666666666666666,313,529.6428936204692,-9.938240807498255,524.6737732167201,337,232.18674379329008,-10.297269513256502,0.4724024482941676,-11.503035294117648,227.03810903666184
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.8,0.6,314,387.53717574254773,-8.57950697525215,383.2474222549217,346,230.59075392332971,-7.630814833763333,0.4806552402110366,-11.066316666666667,226.77534650644805
vol_and_lossrate_cap,0.65,0.9,1.887559713824778,0.7,0.5483870967741935,347,502.4361363373548,-7.801374311082077,498.53544918181376,388,234.43474776271205,-15.565820933569297,0.4287036650784417,-11.578185,226.6518372959274
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.8,0.6,305,313.2543029255154,-12.05489311483856,307.2268563680961,318,230.5925056285858,-9.47349244972523,0.4941625103669872,-11.009543749999999,225.85575940372317
vol_cap,0.6,0.6,1.0205836757761095,,,337,306.01032823316245,-11.213143719796303,300.4037563732643,342,231.4513275944659,-11.542202177303729,0.4367022067638278,-11.011138888888889,225.68022650581403
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.8,0.6,400,472.0607072376378,-12.041987298936519,466.03971358816955,438,230.3601120235035,-10.031366594245295,0.3523880751551688,-11.71111818181818,225.34442872638084
vol_and_lossrate_cap,0.6,0.8,1.3896853904221471,0.6,0.5,326,238.21431206216096,-15.481102878192033,230.47376062306495,369,230.47667048027805,-10.434294124031629,0.39007417727582683,-11.401826315789474,225.25952341826223
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.9,0.7,417,699.6577491991065,-12.8923391663058,693.2115796159536,442,230.0587572938002,-10.03136659424535,0.2995277061532021,-11.852165217391304,225.04307399667752
vol_and_lossrate_cap,0.65,0.85,1.5924524563754905,0.85,0.6363636363636364,356,584.4756342274998,-7.463059333779309,580.7441045606101,409,229.6182877318622,-12.232731524507622,0.357008309819337,-11.747071428571427,223.5019219696084
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.8,0.6,339,544.5908380681572,-7.456003236922671,540.8628364496958,389,227.4782033743073,-9.265389454703765,0.37566909233124424,-11.13583,222.8455086469554
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.75,0.5714285714285714,288,303.2155147492522,-12.054429635713849,297.18829993139525,308,227.34958715014585,-9.101214134070856,0.4847491661491515,-11.009543749999999,222.79898008311042
vol_cap,0.8,0.7,1.3439098493830297,,,292,446.2414514033766,-11.674288019530588,440.4043073936113,313,228.56446733985774,-12.268017365116412,0.5335750733578015,-11.166450000000001,222.43045865729954
vol_and_lossrate_cap,0.75,0.8,1.541985880515803,0.6,0.5,271,403.15051372202817,-6.991544996242571,399.65474122390685,308,228.4247155911071,-12.990707402625778,0.5244850230267716,-11.66724375,221.9293618897942
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.8,0.6,354,187.28597649568286,-10.580435913328479,181.99575853901862,380,230.94956759045192,-18.666118423359237,0.4567882967466369,-10.718531578947369,221.6165083787723
vol_and_lossrate_cap,0.9,0.9,2.1949278613559176,0.7,0.5294117647058824,249,534.4640008404987,-5.297228032415435,531.815386824291,275,225.90253214958568,-8.604656921017762,0.46987333733258535,-12.489957142857142,221.6002036890768
vol_cap,0.5,0.7,1.0763672530543098,,,408,323.6349126506792,-10.68165241667618,318.2940864423411,421,227.4919418488781,-12.594611366463015,0.401670169078425,-10.726027272727272,221.19463616564659
vol_and_lossrate_cap,0.5,0.9,1.6615187819989765,0.85,0.65,428,592.5230908651093,-6.969691375525011,589.0382451773469,463,226.63323801557408,-11.40703982109289,0.3258955118674333,-11.7694375,220.92971810502763
vol_and_lossrate_cap,0.6,0.85,1.5524987852113274,0.7,0.5483870967741935,353,297.1529852500909,-15.48110287819201,289.4124338109949,394,227.624854830877,-14.32932777297955,0.3622169891230517,-11.474965000000001,220.46019094438725
vol_and_lossrate_cap,0.5,0.75,1.1627974982120373,0.5,0.5,344,189.00616460359973,-12.5257938131492,182.74326769702512,403,228.44140224310036,-16.88441630047994,0.415332128150352,-11.085166666666666,219.9991940928604
vol_and_lossrate_cap,0.5,0.75,1.1627974982120373,0.6,0.5,344,189.00616460359973,-12.5257938131492,182.74326769702512,403,228.44140224310036,-16.88441630047994,0.415332128150352,-11.085166666666666,219.9991940928604
vol_and_lossrate_cap,0.75,0.8,1.541985880515803,0.75,0.5714285714285714,287,456.04588946632873,-5.994530854431057,453.0486240391132,332,226.61969811182803,-13.349734479163377,0.4596491437247414,-11.220470588235294,219.94483087224634
vol_and_lossrate_cap,0.6,0.8,1.3896853904221471,0.85,0.65,365,349.9848653945834,-12.650136847402305,343.6597969708822,401,224.20250607264484,-9.459414425141954,0.33972809005204446,-11.49785238095238,219.47279886007385
vol_cap,0.7,0.7,1.244123784760549,,,332,491.2376005537877,-12.054901521722583,485.21014979292636,346,223.68978362467783,-9.988942367407205,0.47495072598029386,-11.016022222222222,218.69531244097422
vol_and_lossrate_cap,0.65,0.85,1.5924524563754905,0.7,0.5483870967741935,323,393.6523119730326,-9.69402657009245,388.8052986879864,382,226.43520920492713,-15.60637136647085,0.4020936344214693,-11.334214999999999,218.6320235216917
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.9,0.7,371,245.31941234601072,-10.580435543360057,240.0291945743307,400,227.44794983986063,-18.05016047883322,0.428721893713268,-11.214895,218.42286960044402
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.6,0.5,270,241.7453908393075,-12.769775398772175,235.3605031399214,290,222.96646207481422,-9.127521871689092,0.5294975816776828,-11.085813333333334,218.40270113896966
vol_and_lossrate_cap,0.9,0.9,2.1949278613559176,0.6,0.5,245,525.6564274485132,-6.142810330466586,522.58502228328,273,222.55013958454057,-8.604656921017762,0.46887274288537173,-12.489957142857142,218.2478111240317
vol_and_lossrate_cap,0.65,0.9,1.887559713824778,0.75,0.5714285714285714,356,523.2318631246613,-7.801374311082099,519.3311759691203,410,224.16232154125217,-12.186585592491305,0.4102572666059968,-11.661761904761905,218.0690287450065
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.75,0.5714285714285714,388,293.05309232351686,-14.892663098424997,285.60676077430435,436,222.10627619808173,-10.64734487673331,0.3266892744052339,-11.742799999999999,216.78260375971507
vol_and_lossrate_cap,0.8,0.9,2.076876607274869,0.85,0.625,325,699.0357544702848,-9.832150000000006,694.1196794702848,359,225.07980661930037,-16.961417770491572,0.4610621323954191,-11.95186111111111,216.5990977340546
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.7,0.5454545454545454,289,319.9387119743892,-8.579069584284493,315.64917718224694,324,221.9272597532407,-11.717951877346023,0.4693620208960764,-11.216894117647058,216.06828381456768
vol_and_lossrate_cap,0.8,0.9,2.076876607274869,0.75,0.5641025641025641,309,625.6712148734448,-7.592373138137387,621.8750283043761,325,223.18261442977834,-14.62692114944858,0.4641753672139547,-12.076117647058823,215.86915385505404
vol_cap,0.6,0.7,1.157783949713335,,,361,354.49705875104416,-11.140389909220605,348.92686379643385,385,223.38519426533665,-15.077770401000512,0.42709599858423974,-11.302695,215.8463090648364
vol_and_lossrate_cap,0.6,0.8,1.3896853904221471,0.75,0.5714285714285714,345,240.2756394860906,-15.481102878192043,232.5350880469946,390,220.0685926128118,-9.208689949599624,0.378771917831553,-11.45557,215.464247638012
vol_and_lossrate_cap,0.9,0.75,1.5414717785550087,0.9,0.6666666666666666,255,685.666255999698,-9.938240807498245,680.6971355959489,294,222.45323466869144,-13.987063957147704,0.5488107221542453,-11.197226666666666,215.45970269011758
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.85,0.6363636363636364,309,322.2026373413482,-12.05489311483856,316.1751907839289,327,219.3557885644454,-7.837912669634662,0.47014678530375636,-11.113541176470587,215.43683222962807
vol_cap,0.5,0.75,1.1627974982120373,,,419,386.8814525247223,-10.681670654382568,381.54061719753105,441,221.66718950514488,-16.623008204328183,0.36531049158970386,-11.365195652173913,213.35568540298078
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.75,0.5714285714285714,298,335.3374210890972,-8.579069584284493,331.0478862969549,329,217.6215770170014,-9.250840287662554,0.44747912024809167,-11.07114117647059,212.99615687317015
vol_and_lossrate_cap,0.5,0.9,1.6615187819989765,0.8,0.6,429,609.3895109690499,-6.9696913755250005,605.9046652812874,460,218.69558531803466,-11.407039821092912,0.32570024224665045,-11.744478260869565,212.9920654074882
vol_and_lossrate_cap,0.75,0.8,1.541985880515803,0.8,0.6,308,527.3754643393486,-7.456003236922681,523.6474627208872,340,217.92192354947827,-10.88359243534004,0.47817776066093454,-11.220470588235294,212.48012733180823
vol_and_lossrate_cap,0.5,0.85,1.4698504815392026,0.5,0.5,378,347.15685905345,-14.288204961929441,340.0127565724853,429,216.58987298563738,-10.057985523351087,0.37269058689553547,-11.220536363636363,211.56088022396185
vol_and_lossrate_cap,0.5,0.85,1.4698504815392026,0.6,0.5,378,347.15685905345,-14.288204961929441,340.0127565724853,429,216.58987298563738,-10.057985523351087,0.37269058689553547,-11.220536363636363,211.56088022396185
vol_and_lossrate_cap,0.9,0.9,2.1949278613559176,0.85,0.625,275,805.705478680104,-6.632597617863578,802.3891798711721,316,219.61997721710281,-16.587305987074743,0.41332380016310816,-12.25746875,211.32632422356545
vol_and_lossrate_cap,0.7,0.75,1.360169714009436,0.85,0.6363636363636364,317,396.5031650357041,-8.57950697525216,392.21341154807806,347,215.0858629515384,-7.630814833763333,0.46463117841382745,-11.255066666666668,211.27045553465672
vol_and_lossrate_cap,0.55,0.9,1.7316747327050028,0.8,0.6,410,578.7039539604084,-8.412716908905072,574.4975955059558,445,216.9877663397046,-12.086245904218828,0.3563161737249331,-11.768173913043476,210.9446433875952
vol_cap,0.55,0.6,0.9867151492203284,,,362,300.2393311402579,-7.527391483904633,296.4756353983056,372,216.92933217904255,-13.015803236538993,0.4389770143024791,-10.670968421052631,210.42143056077305
vol_and_lossrate_cap,0.55,0.8,1.3410194903358568,0.7,0.5454545454545454,359,171.67347487131715,-16.87650237167383,163.23522368548024,398,217.08980141027112,-13.799541703482877,0.3908257174080576,-11.111895,210.19003055852968
vol_cap,0.75,0.7,1.3014554522739101,,,311,420.1073369010045,-10.326937184496677,414.9438683087561,322,214.02550856625845,-8.861188952600262,0.4304050460443643,-11.363729411764707,209.5949140899583
vol_and_lossrate_cap,0.9,0.9,2.1949278613559176,0.9,0.6666666666666666,297,1089.108261747234,-9.046340360051708,1084.5850915672083,314,217.58501926987813,-16.587305987074707,0.4507078634025858,-12.0679625,209.29136627634077
vol_and_lossrate_cap,0.85,0.9,2.1440974530569448,0.6,0.5,266,594.2905655715414,-6.142810330466586,591.2191604063081,295,214.411006505949,-10.915512163562525,0.4609289940344696,-12.368753333333332,208.95325042416772
vol_and_lossrate_cap,0.6,0.9,1.8045272496428597,0.75,0.5714285714285714,382,423.5501718077666,-10.498150792531224,418.301096411501,424,214.92827008211046,-12.04001940603947,0.3568932547491579,-11.719863636363636,208.90826037909073
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.6,0.5,301,346.32275608309345,-9.29166158106125,341.6769252925628,360,213.82108613877082,-9.989735661055043,0.3944128539217165,-11.495433333333333,208.8262183082433
vol_and_lossrate_cap,0.8,0.7,1.3439098493830297,0.9,0.6666666666666666,281,382.82629878601983,-10.341444093994944,377.65557673902237,303,215.70833103573216,-14.25225443173378,0.5087593400923782,-11.166450000000001,208.58220381986527
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.75,0.5714285714285714,321,397.6461540362864,-9.69402657009244,392.7991407512402,384,212.26361178105236,-9.259052450598881,0.3675929184128449,-11.32046,207.63408555575293
vol_and_lossrate_cap,0.5,0.7,1.0763672530543098,0.6,0.5,329,155.34323029074955,-12.546705524505308,149.0698775284969,383,214.50857199072382,-14.111909190854888,0.45050252755876735,-10.332944999999999,207.4526173952964
vol_and_lossrate_cap,0.5,0.7,1.0763672530543098,0.5,0.5,329,155.34323029074955,-12.546705524505308,149.0698775284969,383,214.50857199072382,-14.111909190854888,0.45050252755876735,-10.332944999999999,207.4526173952964
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.85,0.6363636363636364,348,556.6576254981156,-7.46305933377932,552.926095831226,391,211.55547432576785,-9.260734145522687,0.34593287178552506,-11.468635,206.9251072530065
vol_cap,0.9,0.7,1.4215788298586123,,,255,749.6173956794019,-9.938240807498245,744.6482752756527,286,212.75411653631178,-11.987530673572222,0.5094053639243994,-11.197226666666666,206.76035119952567
vol_and_lossrate_cap,0.7,0.7,1.244123784760549,0.7,0.5454545454545454,280,288.96090052719666,-12.054429635713849,282.9336857093397,297,211.20175854306527,-11.707601433187985,0.4985484076064822,-11.133506666666667,205.3479578264713
vol_and_lossrate_cap,0.5,0.8,1.2959481769437768,0.6,0.5,357,209.23994504432696,-16.798331145211964,200.84077947172096,410,209.3334083118361,-9.642211217471353,0.37516916664411293,-11.058585714285714,204.51230270310043
vol_and_lossrate_cap,0.5,0.8,1.2959481769437768,0.5,0.5,357,209.23994504432696,-16.798331145211964,200.84077947172096,410,209.3334083118361,-9.642211217471353,0.37516916664411293,-11.058585714285714,204.51230270310043
vol_and_lossrate_cap,0.6,0.75,1.259708805561015,0.9,0.7,365,366.05040223376494,-12.350131759933769,359.87533635379805,387,208.7722122746347,-9.064841941726087,0.38356053553836394,-11.234675,204.23979130377165
vol_and_lossrate_cap,0.6,0.75,1.259708805561015,0.6,0.5,312,190.80788830034496,-16.71736720628376,182.44920469720307,353,208.7388192012458,-9.36964882231257,0.3880502153610814,-11.306855555555554,204.05399479008952
vol_and_lossrate_cap,0.9,0.75,1.5414717785550087,0.7,0.5294117647058824,217,400.07584666100865,-5.920205648455534,397.1157438367809,249,208.18039602972186,-8.536813228217211,0.5588202036653566,-11.42053846153846,203.91198941561325
vol_and_lossrate_cap,0.95,0.85,1.94914076790462,0.9,0.6666666666666666,256,942.6419974364339,-6.935921889005536,939.1740364919311,302,210.83816472453276,-14.260595326470293,0.4448859187931622,-12.12545,203.7078670612976
vol_and_lossrate_cap,0.6,0.8,1.3896853904221471,0.7,0.5483870967741935,340,231.4106154681582,-15.481102878192033,223.6700640290622,378,210.3519915982824,-14.09503431356558,0.3545180495764353,-11.500047368421052,203.30447444149962
vol_and_lossrate_cap,0.55,0.9,1.7316747327050028,0.85,0.65,414,593.7711354773087,-8.412716908905093,589.5647770228561,453,209.2671592768661,-12.086245904218828,0.3406389682025088,-11.868317391304346,203.2240363247567
vol_cap,0.55,0.75,1.2054871000672023,,,405,367.4246735614669,-12.816192201783716,361.01657746057504,419,209.4106026125993,-12.968361660319294,0.3608682205799705,-11.44040476190476,202.92642178243963
vol_and_lossrate_cap,0.5,0.85,1.4698504815392026,0.7,0.55,400,342.97271905771794,-14.106037778276804,335.91970016857954,435,208.64986452344675,-13.116526041661336,0.3358778454962256,-11.432749999999999,202.09160150261607
vol_and_lossrate_cap,0.5,0.7,1.0763672530543098,0.7,0.55,351,161.33860283581808,-13.356332181012432,154.66043674531187,388,208.83569940374284,-14.111909190854888,0.44446058946251454,-10.332944999999999,201.7797448083154
vol_and_lossrate_cap,0.75,0.8,1.541985880515803,0.85,0.6363636363636364,311,534.1949983400855,-7.46305933377932,530.4634686731958,343,207.37629419514624,-12.158038276795269,0.4782711341048892,-11.28286111111111,201.29727505674862
vol_and_lossrate_cap,0.55,0.85,1.500454552316913,0.85,0.65,403,484.05395704505906,-12.041987298936508,478.0329633955908,443,206.3015368570763,-10.03136659424534,0.3206035522298687,-11.73861304347826,201.2858535599536
vol_and_lossrate_cap,0.55,0.8,1.3410194903358568,0.8,0.6,380,288.192644440122,-12.041987298936508,282.17165079065376,423,205.8803812042522,-9.862437055208916,0.35226328060385087,-11.431845454545455,200.94916267664772
vol_and_lossrate_cap,0.9,0.75,1.5414717785550087,0.6,0.5,210,395.08823369945947,-6.991544996242583,391.59246120133815,248,205.0103020094995,-8.536813228217211,0.5561269926928122,-11.42053846153846,200.74189539539088
vol_and_lossrate_cap,0.6,0.75,1.259708805561015,0.75,0.5714285714285714,332,199.45151789883414,-16.71736720628377,191.09283429569226,365,205.25545561431466,-9.214598346952329,0.3626439171006078,-11.230994736842106,200.64815644083848
vol_and_lossrate_cap,0.55,0.7,1.1101144578823894,0.85,0.65,357,200.84506086318453,-10.580435913328479,195.5548429065203,390,208.82871169024614,-17.263014094922713,0.4129475649887483,-11.090315,200.19720464278478
vol_and_lossrate_cap,0.85,0.9,2.1440974530569448,0.85,0.625,301,900.1128890739574,-5.592511252507548,897.3166334477036,332,208.52777271895602,-17.826288864778938,0.4296575207234522,-12.156329411764705,199.61462828656656
vol_and_lossrate_cap,0.55,0.75,1.2054871000672023,0.6,0.5,332,148.56178635338784,-17.532512757014562,139.79552997488057,380,207.93313695184054,-16.705528686705406,0.4111130256588987,-11.281678947368421,199.58037260848783
vol_and_lossrate_cap,0.5,0.85,1.4698504815392026,0.75,0.5714285714285714,408,349.96242480352515,-14.106037778276804,342.90940591438675,448,203.60415509136595,-12.04287049410051,0.3045225453395682,-11.687804347826084,197.5827198443157
vol_and_lossrate_cap,0.6,0.9,1.8045272496428597,0.6,0.5,362,410.2351125995976,-10.498150792531247,404.986037203332,394,204.83104545324912,-14.778136169744883,0.35409754849910846,-11.949049999999998,197.44197736837668
vol_and_lossrate_cap,0.95,0.9,2.244852645214776,0.8,0.5882352941176471,246,759.6752831575902,-4.95801489137091,757.1962757119047,292,205.16206037836992,-16.03952966904031,0.4499630827848119,-12.368753333333332,197.14229554384977
vol_and_lossrate_cap,0.65,0.8,1.4523487393102141,0.7,0.5483870967741935,313,379.0519995671818,-9.694026570092461,374.20498628213556,370,203.49477396439383,-12.752801636289036,0.3961298189206177,-11.214521052631579,197.11837314624933
vol_and_lossrate_cap,0.5,0.75,1.1627974982120373,0.7,0.55,368,195.27746488927158,-11.955456331844605,189.29973672334927,411,205.2014986253983,-16.88441630047994,0.40042328481143263,-11.149619047619048,196.75929047515834
