event_key,ticker,trade_date,buy_price,pred_mean4,estimated_decile_score,prev_close_day,prev_close,trade_open,overnight_gap_pct,buy_open_slippage_pct,tplus2_close_day,tplus2_close,return_from_buyprice_to_tplus2_close_pct
TOMZ|2023-08-18,TOMZ,2023-08-18,1.064,1.138118522935812,0.9607793319753636,2023-08-17,1.06,1.07,0.9433962264151052,-0.5607476635513975,2023-08-22,1.28,20.30075187969924
CREX|2023-08-21,CREX,2023-08-21,1.93,0.9683228381014968,0.9448202326769768,2023-08-18,2.07,2.03,-1.9323671497584516,-4.92610837438423,2023-08-23,1.81,-6.217616580310869
DOUG|2023-08-21,DOUG,2023-08-21,2.28,0.7463092431179523,0.9074238734120758,2023-08-18,2.04,2.04,0.0,11.76470588235292,2023-08-23,2.4,5.263157894736836
KINS|2023-08-21,KINS,2023-08-21,1.76,0.875507125871777,0.9344605753615254,2023-08-18,1.36,1.45,6.617647058823528,21.379310344827584,2023-08-23,1.715,-2.5568181818181768
MVST|2023-08-22,MVST,2023-08-22,1.655,1.0343362246690864,0.9518159972695736,2023-08-21,1.67,1.67,0.0,-0.8982035928143617,2023-08-24,1.57,-5.135951661631422
INAB|2023-08-24,INAB,2023-08-24,32.745,0.7365502554425267,0.9050777440899072,2023-08-23,33.0,32.4,-1.8181818181818188,1.0648148148148184,2023-08-28,32.7,-0.13742556115435844
NNUP|2023-08-24,NNUP,2023-08-24,3.16,0.6518138536865679,0.8818819980855629,2023-08-23,3.11,3.25,4.5016077170418,-2.7692307692307683,2023-08-28,3.22,1.8987341772152
VNRX|2023-08-24,VNRX,2023-08-24,1.18,0.6301381278597824,0.8757154068953652,2023-08-23,1.23,1.2,-2.4390243902439046,-1.6666666666666718,2023-08-28,1.22,3.3898305084745894
CUE|2023-08-25,CUE,2023-08-25,2.875,0.8638238271536057,0.9325756589008238,2023-08-24,2.89,2.9,0.34602076124565784,-0.8620689655172376,2023-08-29,2.85,-0.8695652173912993
MVLA|2023-08-28,MVLA,2023-08-28,0.8226,0.6307875575922065,0.875923791966449,2023-08-25,0.7646,0.8034,5.074548783677746,2.389843166542205,2023-08-30,0.822,-0.07293946024800047
MYO|2023-08-28,MYO,2023-08-28,0.7549,1.2135548872216328,0.9658597195071184,2023-08-25,0.674,0.65,-3.5608308605341255,16.138461538461545,2023-08-30,0.74,-1.973771360445098
FFNTF|2023-08-29,FFNTF,2023-08-29,0.1244,1.2414900276278995,0.9683103626487444,2023-08-28,0.1079,0.0956,-11.399443929564402,30.125523012552293,2023-08-31,0.127,2.0900321543408484
MYO|2023-08-29,MYO,2023-08-29,0.7549,0.767651820962043,0.91255502844716,2023-08-28,0.8,0.7739,-3.2625000000000015,-2.4550975578240153,2023-08-31,0.77,2.000264935753071
BFLY|2023-08-30,BFLY,2023-08-30,1.84,0.9807664578248528,0.9461656943180864,2023-08-29,1.8,1.79,-0.5555555555555536,2.7932960893854775,2023-09-01,1.86,1.0869565217391353
LDI|2023-09-05,LDI,2023-09-05,1.95,0.8288200115551556,0.9267010877536798,2023-09-01,2.03,2.0,-1.477832512315258,-2.500000000000002,2023-09-07,1.99,2.051282051282044
RPID|2023-09-06,RPID,2023-09-06,0.9889,0.814323005955762,0.9238970394349996,2023-09-05,0.9408,0.97,3.1037414965986443,1.9484536082474246,2023-09-08,0.95,-3.933663666700382
