event_key,ticker,company_name,owner_name,title,trade_date,transaction_date,snapshot_timestamp,snapshot_date,snapshot_kind,snapshot_day_idx,snapshot_price,days_remaining_in_10d_cycle,return_since_first_snapshot_pct,max_intraday_runup_so_far_pct,lookahead_days_used,label_end_date,hit_8pct_intraday_next3d,prob_HGB,prob_XGBoost,prob_ElasticNet,prob_SplineElasticNet,prob_ensemble_raw,prob_ensemble_calibrated,prob_metadata_baseline,prob_global_base_rate
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-12 09:30:00,2024-09-12,open,0,6.2,9,0.0,192.5806451612903,3,2024-09-16,1,0.4887801359400011,0.20856662094593048,0.19466458193953667,0.2615514151629127,0.28839068849709526,0.1356168491877766,0.12792888894419818,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-12 16:00:00,2024-09-12,close,1,6.41,8,3.3870967741935543,192.5806451612903,3,2024-09-17,0,0.5208411406029559,0.20856662094593048,0.1567063334101575,0.2163226754444083,0.27560919260086303,0.1299611511715898,0.056776922098309104,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-12 16:00:00,2024-09-12,close,3,21.21,6,-4.631294964028765,182.32913669064752,3,2024-09-17,1,0.013899407722053775,0.10095465928316116,0.08848228900097131,0.06763057280128214,0.0677417322018671,0.062964796531955,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-12 16:00:00,2024-09-12,close,2,21.21,7,-2.2580645161290214,189.3548387096774,3,2024-09-17,1,0.00786667884711896,0.10095465928316116,0.095884923437581,0.0626373596236847,0.06683590529788645,0.06275972136887169,0.0768533790724031,0.10439814814814814
PRKA|2024-09-04,PRKA,"Parks America, Inc","Focused Compounding Capital Management, LLC",Investment Mgr of 10% Owner,2024-09-04,2024-09-06 18:39:19,2024-09-12 16:00:00,2024-09-12,close,4,213.65,5,5.0238411247111925,54.84441822740009,3,2024-09-19,0,0.021376129114825504,0.07993660122156143,0.027060003336461386,0.054823170450295514,0.04579897603078596,0.05816907396253791,0.1614620384827558,0.10439814814814814
FRAF|2024-09-04,FRAF,Franklin Financial Services Corp /pa/,Duffey Gregory A,Dir,2024-09-04,2024-09-06 09:49:58,2024-09-13 16:00:00,2024-09-13,close,5,32.01,4,-0.5900621118012594,13.50931677018632,3,2024-09-18,0,0.00041494699169551506,0.06578364968299866,0.02410997136535257,0.014493250772304117,0.026200454703087718,0.05417746961071048,0.03964274344768869,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-13 16:00:00,2024-09-13,close,2,6.74,7,8.709677419354843,192.5806451612903,3,2024-09-18,0,0.1852136382508434,0.19773070514202118,0.12051615445650492,0.21164720171133042,0.17877692489017497,0.09334730307472827,0.056776922098309104,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-13 16:00:00,2024-09-13,close,4,22.34,5,0.4496402877697925,182.32913669064752,3,2024-09-18,1,0.09229596824074932,0.12913964688777924,0.09226904822495942,0.06126512672201884,0.0937424475188767,0.069124050376647,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-13 16:00:00,2024-09-13,close,3,22.34,6,2.9493087557603603,189.3548387096774,3,2024-09-18,1,0.07611649569125563,0.13070711493492126,0.09995375161476266,0.0586877029595077,0.09136626630011181,0.06853876604993323,0.0768533790724031,0.10439814814814814
PRKA|2024-09-04,PRKA,"Parks America, Inc","Focused Compounding Capital Management, LLC",Investment Mgr of 10% Owner,2024-09-04,2024-09-06 18:39:19,2024-09-13 16:00:00,2024-09-13,close,5,210.0,4,3.2296121516000476,54.84441822740009,3,2024-09-20,0,0.07054244558388198,0.08242667466402054,0.029009941381098307,0.057073005421755044,0.05976301676268897,0.06117976145020539,0.1614620384827558,0.10439814814814814
AIM|2024-09-13,AIM,Aim Immunotech Inc.,Equels Thomas K,"CEO, Pres",2024-09-13,2024-09-16 15:45:11,2024-09-16 16:00:00,2024-09-16,close,0,0.2967,9,0.0,755.2409841590832,3,2024-09-19,1,0.08169852047382169,0.17295525968074799,0.20690359323790816,0.3456934674836718,0.2018127102190374,0.10111423313614364,0.07699549926631766,0.10439814814814814
FRAF|2024-09-04,FRAF,Franklin Financial Services Corp /pa/,Duffey Gregory A,Dir,2024-09-04,2024-09-06 09:49:58,2024-09-16 16:00:00,2024-09-16,close,6,32.0,3,-0.6211180124223725,13.50931677018632,3,2024-09-19,0,0.000408336217494185,0.06578364968299866,0.022509131747053407,0.013402064906302566,0.025525795638462204,0.05404476513319632,0.03964274344768869,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-16 09:30:00,2024-09-16,open,0,2.6,9,0.0,758.4615384615385,3,2024-09-18,0,0.6522538286083559,0.22765715420246124,0.20596379812930576,0.2774373980869762,0.34082804475677475,0.1610192689257653,0.178357730770815,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-16 16:00:00,2024-09-16,close,1,2.6,8,0.0,758.4615384615385,3,2024-09-19,0,0.6526303178568249,0.22765715420246124,0.1797175239347393,0.2215558133548624,0.32039020233722193,0.1506890251275672,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-16 16:00:00,2024-09-16,close,3,6.38,6,2.9032258064516148,192.5806451612903,3,2024-09-19,0,0.6625960900668928,0.1921723484992981,0.17076770901694047,0.14542464470564428,0.29274019807219387,0.13758826458075102,0.056776922098309104,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-16 16:00:00,2024-09-16,close,5,22.55,4,1.393884892086339,182.32913669064752,3,2024-09-19,1,0.014167152610900886,0.09141669422388077,0.08688910762029294,0.06540261494928147,0.06446889235108902,0.062226778716469984,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-16 16:00:00,2024-09-16,close,4,22.55,5,3.9170506912442393,189.3548387096774,3,2024-09-19,1,0.018278727573659666,0.0916907787322998,0.09417222339174308,0.06371708953660658,0.06696470480857729,0.06278884295045536,0.0768533790724031,0.10439814814814814
PRKA|2024-09-04,PRKA,"Parks America, Inc","Focused Compounding Capital Management, LLC",Investment Mgr of 10% Owner,2024-09-04,2024-09-06 18:39:19,2024-09-16 16:00:00,2024-09-16,close,6,213.65,3,5.0238411247111925,54.84441822740009,3,2024-09-23,0,0.011392083422771631,0.06771394610404968,0.031031919441311985,0.05154452738737686,0.04042061908887754,0.057046988111940374,0.1614620384827558,0.10439814814814814
AIM|2024-09-16,AIM,Aim Immunotech Inc.,Equels Thomas K,"CEO, Pres",2024-09-16,2024-09-17 12:05:17,2024-09-17 16:00:00,2024-09-17,close,0,0.3107,9,0.0,716.7042162858063,3,2024-09-20,0,0.30962693275545894,0.22562843561172485,0.21636755573838587,0.3671842242113234,0.2797017870792233,0.1317499094982656,0.07745695170026524,0.10439814814814814
FRAF|2024-09-04,FRAF,Franklin Financial Services Corp /pa/,Duffey Gregory A,Dir,2024-09-04,2024-09-06 09:49:58,2024-09-17 16:00:00,2024-09-17,close,7,31.8,2,-1.2422360248447228,13.50931677018632,2,2024-09-19,0,0.00037729815538582235,0.06637876480817795,0.02087062223297363,0.011150973454347013,0.024694414662721105,0.053881655214265904,0.03964274344768869,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-17 16:00:00,2024-09-17,close,2,2.59,7,-0.38461538461539435,758.4615384615385,3,2024-09-20,0,0.24839263108258425,0.22765715420246124,0.11068452398273723,0.16731567237354467,0.18851249541033183,0.09656233942690085,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-17 16:00:00,2024-09-17,close,4,6.44,5,3.8709677419354938,192.5806451612903,3,2024-09-20,0,0.5405736152608023,0.17475517094135284,0.14372765110922528,0.1336168923962121,0.24816833242689812,0.11849513734341655,0.056776922098309104,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-17 16:00:00,2024-09-17,close,0,6.44,9,0.0,181.67701863354034,3,2024-09-20,0,0.2549818730275478,0.18677940964698792,0.18431776268601513,0.1758695563515621,0.20048715042802825,0.10065216247797754,0.07717139206896803,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-17 16:00:00,2024-09-17,close,6,23.81,3,7.059352517985618,182.32913669064752,3,2024-09-20,0,0.04980774068686817,0.1395980715751648,0.06413062494686068,0.0751330839790712,0.08216738029699121,0.06631600731310826,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-17 16:00:00,2024-09-17,close,5,23.81,4,9.72350230414747,189.3548387096774,3,2024-09-20,0,0.035569422669074584,0.1395980715751648,0.0696516195263392,0.0817186466519765,0.08163444010563878,0.06618930462702935,0.0768533790724031,0.10439814814814814
AIM|2024-09-16,AIM,Aim Immunotech Inc.,Equels Thomas K,"CEO, Pres",2024-09-16,2024-09-17 12:05:17,2024-09-18 16:00:00,2024-09-18,close,1,0.298,8,-4.087544254908271,716.7042162858063,3,2024-09-23,1,0.3861114752099965,0.22562843561172485,0.2644739435138526,0.40283422926236945,0.31976202089948585,0.15038032133188176,0.07745695170026524,0.10439814814814814
EMYB|2024-08-27,EMYB,"Embassy Bancorp, Inc.",Lobach David M Jr,"COB, Pres, CEO",2024-08-27,2024-08-27 16:12:32,2024-09-18 16:00:00,2024-09-18,close,8,15.55,1,3.6666666666666625,42.667333333333325,1,2024-09-20,0,0.0007695151571919743,0.07137497514486313,0.022249485919217445,0.011450862279578613,0.02646120962521279,0.0542288419943348,0.07693904037701302,0.10439814814814814
EMYB|2024-09-06,EMYB,"Embassy Bancorp, Inc.",Lobach David M Jr,"COB, Pres, CEO",2024-09-06,2024-09-06 15:08:58,2024-09-18 16:00:00,2024-09-18,close,4,15.55,5,0.9740259740259827,38.96168831168829,3,2024-09-30,0,0.0017609838227504555,0.06668946892023087,0.03013683534885257,0.020940096883344788,0.029881846243794672,0.05490702089508537,0.07707293053127118,0.10439814814814814
FRAF|2024-09-04,FRAF,Franklin Financial Services Corp /pa/,Duffey Gregory A,Dir,2024-09-04,2024-09-06 09:49:58,2024-09-18 16:00:00,2024-09-18,close,8,32.0,1,-0.6211180124223725,13.50931677018632,1,2024-09-19,0,0.00026161938947069315,0.06578364968299866,0.01968386716166346,0.00853524256611199,0.0235660947000612,0.05366103084798638,0.03964274344768869,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-18 16:00:00,2024-09-18,close,3,2.52,6,-3.076923076923077,758.4615384615385,3,2024-09-23,0,0.07722858218969708,0.2102832943201065,0.08537911893850918,0.14084109188687105,0.12843302183379596,0.07821099816754336,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-18 16:00:00,2024-09-18,close,5,6.39,4,3.0645161290322465,192.5806451612903,3,2024-09-23,0,0.3944309500081888,0.17475517094135284,0.11104820389729295,0.11960351859642085,0.19995946086081387,0.10046874006928486,0.056776922098309104,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-18 16:00:00,2024-09-18,close,1,6.39,8,-0.7763975155279601,181.67701863354034,3,2024-09-23,0,0.23696721167771467,0.18677940964698792,0.14396094324849454,0.15055128499219944,0.17956471239134913,0.09360384673871867,0.07717139206896803,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-18 16:00:00,2024-09-18,close,7,23.46,2,5.485611510791388,182.32913669064752,2,2024-09-20,0,0.028313959555976476,0.1395980715751648,0.07454722403612818,0.05549903277761255,0.0744895719862205,0.06451225408917476,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-18 16:00:00,2024-09-18,close,6,23.46,3,8.110599078341018,189.3548387096774,3,2024-09-23,0,0.04913268852208389,0.1395980715751648,0.08088747433779353,0.06733885743938074,0.08423927296860573,0.06681072827752361,0.0768533790724031,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-19 16:00:00,2024-09-19,close,0,32.22,9,0.0,13.438857852265663,3,2024-09-24,0,0.00037042341390702144,0.059021901339292526,0.03545053877732136,0.024128442730700413,0.02974282656530533,0.054879303639541736,0.07770128182501199,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-19 16:00:00,2024-09-19,close,4,2.58,5,-0.7692307692307665,758.4615384615385,3,2024-09-24,0,0.25328175824088994,0.2102832943201065,0.08711451836850002,0.1511558957634644,0.17545886667324023,0.09227368576060312,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-19 16:00:00,2024-09-19,close,6,6.44,3,3.8709677419354938,192.5806451612903,3,2024-09-24,0,0.02977908273784625,0.14903633296489716,0.07142137741378309,0.08571859232063238,0.08398884635928971,0.06675075052852951,0.056776922098309104,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-19 16:00:00,2024-09-19,close,2,6.44,7,0.0,181.67701863354034,3,2024-09-24,0,0.024486009541261785,0.15776793658733368,0.09382907613302742,0.10084591939686807,0.09423223541462275,0.06924526529530053,0.07717139206896803,0.10439814814814814
ONEW|2024-09-05,ONEW,Onewater Marine Inc.,Singleton Philip Austin Jr.,CEO - See Remarks,2024-09-05,2024-09-09 16:51:20,2024-09-19 16:00:00,2024-09-19,close,8,24.12,1,8.453237410071957,182.32913669064752,1,2024-09-20,0,0.001981786674098384,0.09822764992713928,0.05427667283981996,0.03678414501393808,0.04781756361374892,0.058595532107069005,0.07685755564338399,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-19 16:00:00,2024-09-19,close,7,24.12,2,11.152073732718893,189.3548387096774,2,2024-09-23,0,0.004095442249623128,0.09822764992713928,0.059002825867051134,0.049880708440453655,0.0528016566210668,0.05966108678347714,0.0768533790724031,0.10439814814814814
EMYB|2024-09-06,EMYB,"Embassy Bancorp, Inc.",Lobach David M Jr,"COB, Pres, CEO",2024-09-06,2024-09-06 15:08:58,2024-09-20 16:00:00,2024-09-20,close,5,15.79,4,2.5324675324675194,38.96168831168829,3,2024-10-25,0,0.11267047867285855,0.0684691071510315,0.029445623091354508,0.025387943388781267,0.058993288076006456,0.061010078190855445,0.07707293053127118,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-20 16:00:00,2024-09-20,close,1,30.2,8,-6.26939788950962,13.438857852265663,3,2024-09-25,0,0.016325167880147182,0.08288608491420746,0.07261833678486133,0.06053121062874971,0.05809020005199142,0.060811557494539266,0.07770128182501199,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-20 16:00:00,2024-09-20,close,5,2.56,4,-1.538461538461544,758.4615384615385,3,2024-09-25,0,0.14647112109966864,0.1804792732000351,0.0865588827736318,0.12095175781470234,0.13361525872200947,0.07965890456047574,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-20 16:00:00,2024-09-20,close,7,6.3,2,1.6129032258064502,192.5806451612903,2,2024-09-24,0,0.03509108573654086,0.16481322050094604,0.07619501885086404,0.07466497591349204,0.08769107525046074,0.06764255542777682,0.056776922098309104,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-20 16:00:00,2024-09-20,close,3,6.3,6,-2.1739130434782705,181.67701863354034,3,2024-09-25,0,0.0324046238871169,0.1587628871202469,0.09993920763733816,0.10678141286463916,0.09947203287733528,0.07055439698796515,0.07717139206896803,0.10439814814814814
ONEW|2024-09-06,ONEW,Onewater Marine Inc.,Aisquith Anthony M,COO,2024-09-06,2024-09-10 16:53:00,2024-09-20 16:00:00,2024-09-20,close,8,23.77,1,9.539170506912441,189.3548387096774,1,2024-09-23,0,0.0013154360717866122,0.0916907787322998,0.056749916215300046,0.03529461713828871,0.04626268703941879,0.05826678177096574,0.0768533790724031,0.10439814814814814
PRKA|2024-09-04,PRKA,"Parks America, Inc","Focused Compounding Capital Management, LLC",Investment Mgr of 10% Owner,2024-09-04,2024-09-06 18:39:19,2024-09-20 16:00:00,2024-09-20,close,8,210.25,1,3.352504547018631,54.84441822740009,1,2024-09-23,0,0.001406982324096242,0.06567985564470291,0.02790660318835333,0.029986682611759553,0.03124503094222801,0.055179507255784625,0.1614620384827558,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-23 16:00:00,2024-09-23,close,2,30.87,7,-4.189944134078205,13.438857852265663,3,2024-09-26,0,0.011018158464540078,0.07259263843297958,0.0794403375908688,0.05687545133185976,0.05498164645506205,0.06013283187498199,0.07770128182501199,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-23 16:00:00,2024-09-23,close,6,2.48,3,-4.615384615384621,758.4615384615385,3,2024-09-26,0,0.23111059529776184,0.15220604836940765,0.09814547641225917,0.10910111236173697,0.1476408081102914,0.08370115407958809,0.0817885602692528,0.10439814814814814
MERC|2024-09-11,MERC,Mercer International Inc.,Rettig Rainer,Dir,2024-09-11,2024-09-11 17:04:31,2024-09-23 16:00:00,2024-09-23,close,8,6.37,1,2.741935483870961,192.5806451612903,1,2024-09-24,0,0.011718085849641083,0.15098503232002258,0.07598284807859447,0.051936189371333916,0.07265553890489801,0.06408819195352301,0.056776922098309104,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-23 16:00:00,2024-09-23,close,4,6.37,5,-1.0869565217391353,181.67701863354034,3,2024-09-26,0,0.07537932135760982,0.1453539878129959,0.0996680527065542,0.09520364449582953,0.10390125159324737,0.07167880964015702,0.07717139206896803,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-24 16:00:00,2024-09-24,close,3,30.75,6,-4.562383612662934,13.438857852265663,3,2024-09-27,0,0.006942473744784951,0.07259263843297958,0.07224726887392871,0.05438666606318135,0.051542261778718644,0.059390138221802044,0.07770128182501199,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-24 16:00:00,2024-09-24,close,7,2.5,2,-3.8461538461538547,758.4615384615385,2,2024-09-26,0,0.04628867517483234,0.13987413048744202,0.07929736896592655,0.08469678175250328,0.08753923909517605,0.06760576431853944,0.0817885602692528,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-24 16:00:00,2024-09-24,close,5,6.41,4,-0.46583850931677384,181.67701863354034,3,2024-09-27,0,0.025808521684767417,0.13621298968791962,0.08881075326880994,0.07169386912074951,0.08063153344056162,0.06595148050087414,0.07717139206896803,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-25 16:00:00,2024-09-25,close,4,30.6,5,-5.027932960893844,13.438857852265663,3,2024-09-30,0,0.01599569138003975,0.06067200005054474,0.04303430637948733,0.041938830528549166,0.040410207084655245,0.05704483570586337,0.07770128182501199,0.10439814814814814
IZEA|2024-09-12,IZEA,"Izea Worldwide, Inc.",Gardner Lindsay A,Dir,2024-09-12,2024-09-13 16:01:25,2024-09-25 16:00:00,2024-09-25,close,8,2.52,1,-3.076923076923077,758.4615384615385,1,2024-09-26,0,0.01451121583827037,0.13610467314720154,0.07691789430330462,0.06175196578041176,0.07232143726729708,0.06401122163470406,0.0817885602692528,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-25 16:00:00,2024-09-25,close,6,6.23,3,-3.2608695652173947,181.67701863354034,3,2024-09-30,1,0.12467967761330548,0.13735155761241913,0.08860690072335291,0.0821245327794987,0.10819066718214405,0.07278347142926794,0.07717139206896803,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-26 16:00:00,2024-09-26,close,5,30.48,4,-5.400372439478584,13.438857852265663,3,2024-10-01,0,0.01268980459203424,0.0673251748085022,0.032760078753374125,0.03464243532131141,0.036854373368805496,0.05631420821375644,0.07770128182501199,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-26 16:00:00,2024-09-26,close,7,6.35,2,-1.3975155279503215,181.67701863354034,2,2024-09-30,0,0.009373435337048926,0.1268795281648636,0.07842567467725303,0.05619221808872437,0.06771771406697248,0.062959350875106,0.07717139206896803,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-27 16:00:00,2024-09-27,close,6,30.4,3,-5.648665425201738,13.438857852265663,3,2024-10-02,0,0.010958856633964812,0.06067200005054474,0.031088306360809878,0.03280008863150714,0.033879812919206644,0.05570978498239933,0.07770128182501199,0.10439814814814814
MERC|2024-09-16,MERC,Mercer International Inc.,Bueno Estrada Juan Carlos,"CEO, Pres",2024-09-16,2024-09-17 14:21:01,2024-09-27 16:00:00,2024-09-27,close,8,6.63,1,2.9503105590062084,181.67701863354034,1,2024-09-30,0,0.021191842839445488,0.13031435012817383,0.06801324508825565,0.042868023931154194,0.06559686549675729,0.062480217432287724,0.07717139206896803,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-09-30 16:00:00,2024-09-30,close,7,30.13,2,-6.486654252017376,13.438857852265663,2,2024-10-02,0,0.0018213079718892478,0.05761457234621048,0.031070927577308033,0.021503673820970782,0.028002620429094637,0.054533460752010376,0.07770128182501199,0.10439814814814814
FRAF|2024-09-18,FRAF,Franklin Financial Services Corp /pa/,Carmack Karen K,SVP,2024-09-18,2024-09-19 10:09:25,2024-10-01 16:00:00,2024-10-01,close,8,30.11,1,-6.54872749844817,13.438857852265663,1,2024-10-02,0,0.0003877554984407641,0.05803406611084938,0.028854133407210995,0.013056511362901927,0.025083116594850765,0.053957857381754994,0.07770128182501199,0.10439814814814814
