decile_score_threshold,raw_pred_mean4_cutoff,val_n_trades,val_return_pct,val_max_drawdown_pct,val_win_rate_pct,val_mean_trade_ret_pct,val_std_trade_ret_pct,val_sharpe_trade,val_sortino_trade,val_cvar5_trade_ret_pct,val_objective_val,test_n_trades,test_return_pct,test_max_drawdown_pct,test_win_rate_pct,test_mean_trade_ret_pct,test_std_trade_ret_pct,test_sharpe_trade,test_sortino_trade,test_cvar5_trade_ret_pct,test_objective_val
0.07,-0.3188688449378114,581,428.9873986532421,-16.886843101545633,52.49569707401033,1.2203750514163152,7.170233838233433,0.17020017463154105,0.329587249143183,-12.31325567927633,420.5439771024693,541,251.06819946703305,-17.06638926696089,48.79852125693161,1.005934114169486,7.435654348027081,0.13528521729044501,0.27213274336326954,-12.662512985431638,242.53500483355262
0.075,-0.2993719678523818,574,427.0791017091474,-16.88684310154568,52.4390243902439,1.2482698725956378,7.19529112265571,0.1734842762185436,0.3383343289566971,-12.371820854205351,418.63568015837456,541,251.06819946703305,-17.06638926696089,48.79852125693161,1.005934114169486,7.435654348027081,0.13528521729044501,0.27213274336326954,-12.662512985431638,242.53500483355262
0.08,-0.27858116247690834,574,427.0791017091474,-16.88684310154568,52.4390243902439,1.2482698725956378,7.19529112265571,0.1734842762185436,0.3383343289566971,-12.371820854205351,418.63568015837456,541,251.06819946703305,-17.06638926696089,48.79852125693161,1.005934114169486,7.435654348027081,0.13528521729044501,0.27213274336326954,-12.662512985431638,242.53500483355262
0.085,-0.2603298378419136,574,427.0791017091474,-16.88684310154568,52.4390243902439,1.2482698725956378,7.19529112265571,0.1734842762185436,0.3383343289566971,-12.371820854205351,418.63568015837456,541,251.06819946703305,-17.06638926696089,48.79852125693161,1.005934114169486,7.435654348027081,0.13528521729044501,0.27213274336326954,-12.662512985431638,242.53500483355262
0.09,-0.24491163476759745,574,427.0791017091474,-16.88684310154568,52.4390243902439,1.2482698725956378,7.19529112265571,0.1734842762185436,0.3383343289566971,-12.371820854205351,418.63568015837456,545,305.47443344744727,-16.080319568110426,50.27522935779817,1.165084854856101,7.463058663411656,0.15611358658723115,0.3135532210717967,-12.631860018867263,297.43427366339205
0.095,-0.227200979472742,579,418.4474727160795,-16.886843101545722,52.331606217616574,1.2188647298974633,7.156170476961237,0.17032360168354127,0.33084517440698596,-12.371820854205351,410.00405116530663,554,271.6186827649773,-16.08031956811048,50.0,1.0971772622712723,7.539991773595407,0.14551438452672064,0.29142486439729004,-12.774926462450296,263.57852298092206
0.1,-0.21408523113870645,585,437.7166836357279,-16.888771152994508,53.675213675213676,1.261721578139079,7.154359345637443,0.17635703173177156,0.33955514164530815,-12.26541223772581,429.27229805923065,554,271.6186827649773,-16.08031956811048,50.0,1.0971772622712723,7.539991773595407,0.14551438452672064,0.29142486439729004,-12.774926462450296,263.57852298092206
0.105,-0.20034431363988683,585,437.7166836357279,-16.888771152994508,53.675213675213676,1.261721578139079,7.154359345637443,0.17635703173177156,0.33955514164530815,-12.26541223772581,429.27229805923065,554,271.6186827649773,-16.08031956811048,50.0,1.0971772622712723,7.539991773595407,0.14551438452672064,0.29142486439729004,-12.774926462450296,263.57852298092206
0.11,-0.18877085807773558,585,437.7166836357279,-16.888771152994508,53.675213675213676,1.261721578139079,7.154359345637443,0.17635703173177156,0.33955514164530815,-12.26541223772581,429.27229805923065,554,271.6186827649773,-16.08031956811048,50.0,1.0971772622712723,7.539991773595407,0.14551438452672064,0.29142486439729004,-12.774926462450296,263.57852298092206
0.115,-0.17878273636462153,585,437.7166836357279,-16.888771152994508,53.675213675213676,1.261721578139079,7.154359345637443,0.17635703173177156,0.33955514164530815,-12.26541223772581,429.27229805923065,554,271.6186827649773,-16.08031956811048,50.0,1.0971772622712723,7.539991773595407,0.14551438452672064,0.29142486439729004,-12.774926462450296,263.57852298092206
0.12,-0.16993635960851042,579,436.4475848519793,-16.888771152994497,53.36787564766839,1.261030620306413,7.24918854627064,0.17395472779572727,0.33652590672954946,-12.433474007307305,428.003199275482,570,366.0489306523688,-14.868950007389437,50.70175438596492,1.2888668864653012,7.608619350619756,0.1693956323837277,0.34281486977908615,-12.689783412523285,358.6144556486741
0.125,-0.1574775832308315,577,410.6251191378682,-18.592785661428156,53.379549393414216,1.221674974400311,7.225973101465569,0.16906719098532644,0.3226774066749309,-12.564732248208038,401.3287263071541,570,366.0489306523688,-14.868950007389437,50.70175438596492,1.2888668864653012,7.608619350619756,0.1693956323837277,0.34281486977908615,-12.689783412523285,358.6144556486741
